date,block,block_start,direction,count,max_price,p10,p25,p50,p75,p90,total_volume
2024-09-04,2,08:00,up,3,38.00,29.40,31.50,35.00,36.50,37.40,547.0
2024-09-04,4,16:00,down,3,100.00,25.00,25.00,25.00,62.50,85.00,84.0
2024-09-04,4,16:00,up,4,38.00,21.70,30.25,35.00,35.75,37.10,634.0
2024-09-04,5,20:00,down,1,25.00,25.00,25.00,25.00,25.00,25.00,8.0
2024-09-04,5,20:00,up,2,38.00,35.30,35.75,36.50,37.25,37.70,419.0
2024-09-05,0,00:00,down,7,100.00,13.60,16.00,20.00,59.00,94.00,299.0
2024-09-05,0,00:00,up,8,38.00,27.10,28.00,30.00,35.00,35.90,573.0
2024-09-05,1,04:00,down,3,75.00,19.60,25.38,35.00,55.00,67.00,8.0
2024-09-05,1,04:00,up,4,38.00,35.60,36.50,37.00,37.25,37.70,595.0
2024-09-05,2,08:00,up,3,38.00,29.20,31.00,34.00,36.00,37.20,528.0
2024-09-05,4,16:00,down,2,35.00,35.00,35.00,35.00,35.00,35.00,20.0
2024-09-05,4,16:00,up,6,38.00,23.00,31.25,35.00,36.50,37.50,647.0
2024-09-05,5,20:00,down,1,35.00,35.00,35.00,35.00,35.00,35.00,8.0
2024-09-05,5,20:00,up,3,38.00,29.40,31.50,35.00,36.50,37.40,428.0
2024-09-06,0,00:00,down,7,100.00,13.60,16.00,20.00,57.50,94.00,299.0
2024-09-06,0,00:00,up,8,38.00,27.10,28.00,31.00,35.50,37.30,574.0
2024-09-06,1,04:00,down,2,35.00,17.68,20.56,25.38,30.19,33.08,12.0
2024-09-06,1,04:00,up,4,38.00,35.60,36.50,37.00,37.25,37.70,591.0
2024-09-06,2,08:00,up,4,38.00,29.80,32.50,34.50,35.75,37.10,556.0
2024-09-06,4,16:00,down,3,75.00,35.00,35.00,35.00,55.00,67.00,20.0
2024-09-06,4,16:00,up,5,38.00,23.60,35.00,35.00,37.00,37.60,651.0
2024-09-06,5,20:00,down,3,75.00,35.00,35.00,35.00,55.00,67.00,14.0
2024-09-06,5,20:00,up,3,38.00,29.40,31.50,35.00,36.50,37.40,436.0
2024-09-07,0,00:00,down,8,100.00,14.20,16.00,22.50,45.00,82.50,302.0
2024-09-07,0,00:00,up,8,38.00,25.00,27.25,29.00,35.50,37.30,580.0
2024-09-07,1,04:00,down,3,75.00,19.80,25.50,35.00,55.00,67.00,58.0
2024-09-07,1,04:00,up,2,38.00,37.10,37.25,37.50,37.75,37.90,563.0
2024-09-07,2,08:00,down,2,75.00,21.68,30.56,45.38,60.19,69.08,7.0
2024-09-07,2,08:00,up,4,38.00,34.30,34.75,36.00,37.25,37.70,550.0
2024-09-07,3,12:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,7.0
2024-09-07,3,12:00,up,1,35.00,35.00,35.00,35.00,35.00,35.00,28.0
2024-09-07,4,16:00,down,1,16.00,16.00,16.00,16.00,16.00,16.00,150.0
2024-09-07,4,16:00,up,4,38.00,20.20,26.50,33.50,37.25,37.70,613.0
2024-09-07,5,20:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,7.0
2024-09-07,5,20:00,up,4,38.00,28.00,28.00,29.00,32.00,35.60,436.0
2024-09-08,0,00:00,down,8,100.00,14.20,16.00,22.50,45.00,82.50,301.0
2024-09-08,0,00:00,up,8,38.00,27.10,28.00,32.50,35.50,37.30,602.0
2024-09-08,1,04:00,down,5,75.00,15.85,16.00,16.00,35.00,59.00,111.0
2024-09-08,1,04:00,up,3,38.00,35.40,36.00,37.00,37.50,37.80,587.0
2024-09-08,2,08:00,down,3,95.00,43.00,55.00,75.00,85.00,91.00,10.0
2024-09-08,2,08:00,up,4,38.00,34.00,34.00,34.50,35.75,37.10,554.0
2024-09-08,4,16:00,down,5,95.00,15.85,16.00,35.00,75.00,87.00,166.0
2024-09-08,4,16:00,up,3,38.00,35.40,36.00,37.00,37.50,37.80,587.0
2024-09-08,5,20:00,down,1,16.00,16.00,16.00,16.00,16.00,16.00,50.0
2024-09-08,5,20:00,up,5,38.00,20.80,28.00,28.00,30.00,34.80,486.0
2024-09-09,0,00:00,down,9,100.00,14.80,16.00,25.00,75.00,80.00,304.0
2024-09-09,0,00:00,up,9,38.00,25.00,28.00,30.00,35.00,37.20,613.0
2024-09-09,1,04:00,down,3,75.00,19.60,25.38,35.00,55.00,67.00,11.0
2024-09-09,1,04:00,up,5,38.00,35.00,35.00,37.00,37.00,37.60,623.0
2024-09-09,2,08:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,7.0
2024-09-09,2,08:00,up,3,38.00,29.20,31.00,34.00,36.00,37.20,528.0
2024-09-09,4,16:00,down,3,75.00,35.00,35.00,35.00,55.00,67.00,13.0
2024-09-09,4,16:00,up,5,38.00,21.60,30.00,35.00,37.00,37.60,632.0
2024-09-09,5,20:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,7.0
2024-09-09,5,20:00,up,3,38.00,29.40,31.50,35.00,36.50,37.40,432.0
2024-09-10,0,00:00,down,9,110.00,14.80,16.00,30.00,75.00,98.00,306.0
2024-09-10,0,00:00,up,7,38.00,28.00,29.00,30.00,36.00,37.40,564.0
2024-09-10,1,04:00,down,3,15.75,10.00,10.00,10.00,12.88,14.60,51.0
2024-09-10,1,04:00,up,3,38.00,37.00,37.00,37.00,37.50,37.80,572.0
2024-09-10,2,08:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,7.0
2024-09-10,2,08:00,up,4,38.00,28.60,29.50,32.00,35.00,36.80,538.0
2024-09-10,3,12:00,up,1,30.00,30.00,30.00,30.00,30.00,30.00,11.0
2024-09-10,4,16:00,down,7,75.00,25.00,35.00,35.00,75.00,75.00,55.0
2024-09-10,4,16:00,up,6,38.00,23.00,31.25,35.00,36.50,37.50,647.0
2024-09-10,5,20:00,down,1,35.00,35.00,35.00,35.00,35.00,35.00,2.0
2024-09-10,5,20:00,up,3,38.00,29.40,31.50,35.00,36.50,37.40,432.0
2024-09-11,0,00:00,down,11,160.00,16.00,20.50,35.00,75.00,110.00,314.0
2024-09-11,0,00:00,up,7,38.00,28.00,29.00,30.00,36.00,37.40,564.0
2024-09-11,1,04:00,down,5,75.00,10.00,10.00,15.75,35.00,59.00,58.0
2024-09-11,1,04:00,up,3,38.00,37.00,37.00,37.00,37.50,37.80,572.0
2024-09-11,2,08:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,7.0
2024-09-11,2,08:00,up,3,38.00,29.20,31.00,34.00,36.00,37.20,528.0
2024-09-11,3,12:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,7.0
2024-09-11,4,16:00,down,1,35.00,35.00,35.00,35.00,35.00,35.00,6.0
2024-09-11,4,16:00,up,5,38.00,21.60,30.00,35.00,37.00,37.60,628.0
2024-09-11,5,20:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,7.0
2024-09-11,5,20:00,up,3,38.00,29.40,31.50,35.00,36.50,37.40,432.0
2024-09-12,0,00:00,down,8,160.00,16.00,22.75,32.50,70.50,100.50,302.0
2024-09-12,0,00:00,up,8,38.00,28.00,29.50,30.00,35.50,37.30,574.0
2024-09-12,1,04:00,down,4,75.00,21.53,30.19,52.00,70.50,73.20,37.0
2024-09-12,1,04:00,up,4,38.00,22.30,31.75,37.00,37.25,37.70,622.0
2024-09-12,2,08:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,7.0
2024-09-12,2,08:00,up,3,38.00,29.20,31.00,34.00,36.00,37.20,528.0
2024-09-12,3,12:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,7.0
2024-09-12,4,16:00,down,1,35.00,35.00,35.00,35.00,35.00,35.00,6.0
2024-09-12,4,16:00,up,5,38.00,23.60,35.00,35.00,37.00,37.60,643.0
2024-09-12,5,20:00,down,3,75.00,43.00,55.00,75.00,75.00,75.00,14.0
2024-09-12,5,20:00,up,4,38.00,30.10,33.25,35.00,35.75,37.10,451.0
2024-09-13,0,00:00,down,10,160.00,16.00,26.25,55.00,79.00,87.10,315.0
2024-09-13,0,00:00,up,7,38.00,27.60,29.00,30.00,36.00,37.40,563.0
2024-09-13,1,04:00,down,4,79.00,21.53,30.19,55.00,76.00,77.80,37.0
2024-09-13,1,04:00,up,4,38.00,22.30,31.75,37.00,37.25,37.70,622.0
2024-09-13,2,08:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,7.0
2024-09-13,2,08:00,up,4,38.00,27.90,29.25,32.00,35.00,36.80,537.0
2024-09-13,3,12:00,down,7,79.00,50.00,50.00,50.00,50.00,61.60,47.0
2024-09-13,3,12:00,up,1,30.00,30.00,30.00,30.00,30.00,30.00,10.0
2024-09-13,4,16:00,down,3,75.00,38.00,42.50,50.00,62.50,70.00,17.0
2024-09-13,4,16:00,up,5,38.00,21.60,30.00,35.00,37.00,37.60,632.0
2024-09-13,5,20:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,7.0
2024-09-13,5,20:00,up,4,38.00,27.30,27.75,31.50,35.75,37.10,451.0
2024-09-14,0,00:00,down,10,200.00,16.00,26.25,35.00,75.00,91.10,259.0
2024-09-14,0,00:00,up,8,38.00,24.40,29.50,32.50,35.50,37.30,593.0
2024-09-14,1,04:00,down,1,16.00,16.00,16.00,16.00,16.00,16.00,50.0
2024-09-14,1,04:00,up,2,38.00,37.10,37.25,37.50,37.75,37.90,563.0
2024-09-14,2,08:00,down,6,100.00,25.38,45.00,87.50,100.00,100.00,24.0
2024-09-14,2,08:00,up,3,38.00,34.60,35.50,37.00,37.50,37.80,518.0
2024-09-14,3,12:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,7.0
2024-09-14,4,16:00,down,3,200.00,27.80,45.50,75.00,137.50,175.00,222.0
2024-09-14,4,16:00,up,3,38.00,31.40,33.50,37.00,37.50,37.80,563.0
2024-09-14,5,20:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,7.0
2024-09-14,5,20:00,up,4,38.00,28.60,29.50,32.50,35.75,37.10,436.0
2024-09-15,0,00:00,down,8,200.00,16.00,22.75,32.50,76.00,115.30,252.0
2024-09-15,0,00:00,up,8,38.00,24.40,29.50,32.50,35.50,37.30,593.0
2024-09-15,1,04:00,down,3,75.00,15.80,15.88,16.00,45.50,63.20,61.0
2024-09-15,1,04:00,up,2,38.00,37.10,37.25,37.50,37.75,37.90,559.0
2024-09-15,2,08:00,down,4,75.00,35.00,35.00,55.00,75.00,75.00,14.0
2024-09-15,2,08:00,up,2,38.00,34.40,35.00,36.00,37.00,37.60,509.0
2024-09-15,3,12:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,7.0
2024-09-15,3,12:00,up,1,34.00,34.00,34.00,34.00,34.00,34.00,13.0
2024-09-15,4,16:00,down,5,200.00,15.85,16.00,16.00,75.00,150.00,276.0
2024-09-15,4,16:00,up,6,38.00,23.00,31.25,36.00,37.00,37.50,625.0
2024-09-15,5,20:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,7.0
2024-09-15,5,20:00,up,5,38.00,28.80,30.00,35.00,35.00,36.80,459.0
2024-09-16,0,00:00,down,8,200.00,16.00,22.75,32.50,76.00,115.30,252.0
2024-09-16,0,00:00,up,8,38.00,24.40,29.50,32.50,35.50,37.30,613.0
2024-09-16,1,04:00,down,3,75.00,15.80,15.88,16.00,45.50,63.20,161.0
2024-09-16,1,04:00,up,4,38.00,32.10,35.25,37.00,37.25,37.70,576.0
2024-09-16,2,08:00,down,6,100.00,35.00,45.00,75.00,93.75,100.00,16.0
2024-09-16,2,08:00,up,5,38.00,30.00,30.00,34.00,35.00,36.80,545.0
2024-09-16,3,12:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,7.0
2024-09-16,3,12:00,up,1,30.00,30.00,30.00,30.00,30.00,30.00,10.0
2024-09-16,4,16:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,11.0
2024-09-16,4,16:00,up,5,38.00,32.00,35.00,35.00,37.00,37.60,597.0
2024-09-16,5,20:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,7.0
2024-09-16,5,20:00,up,4,38.00,30.10,33.25,35.00,35.75,37.10,451.0
2024-09-17,0,00:00,down,8,170.00,16.00,26.50,55.00,79.00,106.30,228.0
2024-09-17,0,00:00,up,8,38.00,29.40,30.00,32.50,35.50,37.30,572.0
2024-09-17,1,04:00,down,2,16.00,15.78,15.81,15.88,15.94,15.97,154.0
2024-09-17,1,04:00,up,3,38.00,31.40,33.50,37.00,37.50,37.80,563.0
2024-09-17,2,08:00,down,3,100.00,43.00,55.00,75.00,87.50,95.00,8.0
2024-09-17,2,08:00,up,4,38.00,31.20,33.00,34.50,35.75,37.10,536.0
2024-09-17,3,12:00,down,7,100.00,59.00,77.00,100.00,100.00,100.00,24.0
2024-09-17,4,16:00,down,2,75.00,39.00,45.00,55.00,65.00,71.00,11.0
2024-09-17,4,16:00,up,5,38.00,21.60,30.00,35.00,37.00,37.60,628.0
2024-09-17,5,20:00,down,3,79.00,43.00,55.00,75.00,77.00,78.20,12.0
2024-09-17,5,20:00,up,4,38.00,30.10,33.25,35.00,35.75,37.10,451.0
2024-09-18,0,00:00,down,8,170.00,16.00,22.75,32.50,76.00,106.30,175.0
2024-09-18,0,00:00,up,7,38.00,29.20,30.00,35.00,36.00,37.40,562.0
2024-09-18,1,04:00,down,3,75.00,19.60,25.38,35.00,55.00,67.00,11.0
2024-09-18,1,04:00,up,3,38.00,31.40,33.50,37.00,37.50,37.80,563.0
2024-09-18,2,08:00,down,4,100.00,47.00,65.00,87.50,100.00,100.00,14.0
2024-09-18,2,08:00,up,5,38.00,31.60,34.00,35.00,35.00,36.80,555.0
2024-09-18,3,12:00,down,6,100.00,100.00,100.00,100.00,100.00,100.00,28.0
2024-09-18,4,16:00,down,4,75.00,21.70,30.25,35.00,45.00,63.00,163.0
2024-09-18,4,16:00,up,6,38.00,23.00,31.25,35.00,36.50,37.50,651.0
2024-09-18,5,20:00,down,1,35.00,35.00,35.00,35.00,35.00,35.00,2.0
2024-09-18,5,20:00,up,4,38.00,30.10,33.25,35.00,35.75,37.10,451.0
2024-09-19,0,00:00,down,10,200.00,16.00,26.25,45.00,83.50,96.50,173.0
2024-09-19,0,00:00,up,7,38.00,29.20,30.00,35.00,36.00,37.40,562.0
2024-09-19,1,04:00,down,1,15.75,15.75,15.75,15.75,15.75,15.75,4.0
2024-09-19,1,04:00,up,3,38.00,31.40,33.50,37.00,37.50,37.80,563.0
2024-09-19,2,08:00,down,8,100.00,73.00,96.25,100.00,100.00,100.00,27.0
2024-09-19,2,08:00,up,4,38.00,31.20,33.00,34.50,35.75,37.10,536.0
2024-09-19,3,12:00,down,1,100.00,100.00,100.00,100.00,100.00,100.00,5.0
2024-09-19,4,16:00,down,5,200.00,27.60,45.00,85.00,100.00,160.00,143.0
2024-09-19,4,16:00,up,5,38.00,21.60,30.00,35.00,37.00,37.60,632.0
2024-09-19,5,20:00,up,5,38.00,28.80,30.00,35.00,35.00,36.80,459.0
2024-09-20,0,00:00,down,8,200.00,16.00,26.50,45.00,80.50,119.50,166.0
2024-09-20,0,00:00,up,7,38.00,29.20,30.00,35.00,36.00,37.40,562.0
2024-09-20,1,04:00,down,6,100.00,37.88,66.25,92.50,100.00,100.00,25.0
2024-09-20,1,04:00,up,5,38.00,21.60,30.00,37.00,37.00,37.60,626.0
2024-09-20,2,08:00,down,3,100.00,65.00,72.50,85.00,92.50,97.00,16.0
2024-09-20,2,08:00,up,4,38.00,31.20,33.00,34.50,35.75,37.10,536.0
2024-09-20,3,12:00,down,2,100.00,100.00,100.00,100.00,100.00,100.00,7.0
2024-09-20,4,16:00,down,11,200.00,60.00,92.50,100.00,100.00,100.00,158.0
2024-09-20,4,16:00,up,5,38.00,21.60,30.00,35.00,37.00,37.60,632.0
2024-09-20,5,20:00,down,2,85.00,62.50,66.25,72.50,78.75,82.50,7.0
2024-09-20,5,20:00,up,5,38.00,28.80,30.00,35.00,35.00,36.80,459.0
2024-09-21,0,00:00,down,7,200.00,24.40,30.00,60.00,82.00,131.00,116.0
2024-09-21,0,00:00,up,8,38.00,24.40,29.50,32.50,35.50,37.30,602.0
2024-09-21,1,04:00,down,3,85.00,24.60,37.88,60.00,72.50,80.00,11.0
2024-09-21,1,04:00,up,2,38.00,37.10,37.25,37.50,37.75,37.90,559.0
2024-09-21,2,08:00,down,5,100.00,65.00,65.00,95.00,95.00,98.00,17.0
2024-09-21,2,08:00,up,2,38.00,34.40,35.00,36.00,37.00,37.60,509.0
2024-09-21,3,12:00,down,2,100.00,100.00,100.00,100.00,100.00,100.00,2.0
2024-09-21,3,12:00,up,1,34.00,34.00,34.00,34.00,34.00,34.00,13.0
2024-09-21,4,16:00,down,7,200.00,15.90,38.00,60.00,85.00,131.00,148.0
2024-09-21,4,16:00,up,4,38.00,31.50,33.75,36.00,37.25,37.70,582.0
2024-09-21,5,20:00,down,2,85.00,62.50,66.25,72.50,78.75,82.50,7.0
2024-09-21,5,20:00,up,5,38.00,28.80,30.00,35.00,35.00,36.80,459.0
2024-09-22,0,00:00,down,6,200.00,30.00,37.50,69.50,83.50,142.50,66.0
2024-09-22,0,00:00,up,7,38.00,29.20,30.00,35.00,36.00,37.40,532.0
2024-09-22,1,04:00,down,3,85.00,24.60,37.88,60.00,72.50,80.00,11.0
2024-09-22,1,04:00,up,2,38.00,37.10,37.25,37.50,37.75,37.90,559.0
2024-09-22,2,08:00,down,5,100.00,65.00,65.00,95.00,95.00,98.00,15.0
2024-09-22,2,08:00,up,3,38.00,34.00,34.00,34.00,36.00,37.20,522.0
2024-09-22,4,16:00,down,5,200.00,15.85,16.00,60.00,85.00,154.00,141.0
2024-09-22,4,16:00,up,5,38.00,32.00,35.00,37.00,37.00,37.60,595.0
2024-09-22,5,20:00,down,2,85.00,62.50,66.25,72.50,78.75,82.50,7.0
2024-09-22,5,20:00,up,5,38.00,28.80,30.00,35.00,35.00,36.80,459.0
2024-09-23,0,00:00,down,8,200.00,16.00,26.50,45.00,80.50,119.50,159.0
2024-09-23,0,00:00,up,8,38.00,29.40,30.00,32.50,35.50,37.30,539.0
2024-09-23,1,04:00,down,3,85.00,24.60,37.88,60.00,72.50,80.00,11.0
2024-09-23,1,04:00,up,4,38.00,32.10,35.25,37.00,37.25,37.70,576.0
2024-09-23,2,08:00,down,4,100.00,65.70,74.25,82.00,88.75,95.50,30.0
2024-09-23,2,08:00,up,5,38.00,30.00,30.00,34.00,35.00,36.80,540.0
2024-09-23,3,12:00,up,1,37.00,37.00,37.00,37.00,37.00,37.00,90.0
2024-09-23,4,16:00,down,6,200.00,38.00,64.75,79.00,83.50,142.50,212.0
2024-09-23,4,16:00,up,6,38.00,23.00,30.00,32.50,36.50,37.50,639.0
2024-09-23,5,20:00,down,2,85.00,62.50,66.25,72.50,78.75,82.50,7.0
2024-09-23,5,20:00,up,5,38.00,28.80,30.00,35.00,35.00,36.80,459.0
2024-09-24,0,00:00,down,0,,,,,,,0
2024-09-24,0,00:00,up,0,,,,,,,0
2024-09-24,1,04:00,down,0,,,,,,,0
2024-09-24,1,04:00,up,0,,,,,,,0
2024-09-24,2,08:00,down,0,,,,,,,0
2024-09-24,2,08:00,up,0,,,,,,,0
2024-09-24,3,12:00,down,0,,,,,,,0
2024-09-24,3,12:00,up,0,,,,,,,0
2024-09-24,4,16:00,down,0,,,,,,,0
2024-09-24,4,16:00,up,0,,,,,,,0
2024-09-24,5,20:00,down,0,,,,,,,0
2024-09-24,5,20:00,up,0,,,,,,,0
2024-09-25,0,00:00,down,11,200.00,16.00,30.00,65.00,85.00,200.00,205.0
2024-09-25,0,00:00,up,8,38.00,29.40,30.00,35.00,36.48,37.93,567.0
2024-09-25,1,04:00,down,1,15.75,15.75,15.75,15.75,15.75,15.75,4.0
2024-09-25,1,04:00,up,3,38.00,31.40,33.50,37.00,37.50,37.80,563.0
2024-09-25,2,08:00,down,3,85.00,67.80,72.00,79.00,82.00,83.80,29.0
2024-09-25,2,08:00,up,4,38.00,31.20,33.00,34.50,35.75,37.10,536.0
2024-09-25,3,12:00,down,2,100.00,100.00,100.00,100.00,100.00,100.00,3.0
2024-09-25,4,16:00,down,12,100.00,66.40,79.00,92.50,100.00,100.00,185.0
2024-09-25,4,16:00,up,5,38.00,21.60,30.00,35.00,37.00,37.60,632.0
2024-09-25,5,20:00,down,5,100.00,73.00,85.00,100.00,100.00,100.00,12.0
2024-09-25,5,20:00,up,5,38.00,28.80,30.00,35.00,35.00,36.80,459.0
2024-09-26,0,00:00,down,15,205.00,21.60,47.50,85.00,100.00,200.00,213.0
2024-09-26,0,00:00,up,8,38.00,29.40,33.75,35.00,37.92,38.00,572.0
2024-09-26,1,04:00,down,2,100.00,24.18,36.81,57.88,78.94,91.58,5.0
2024-09-26,1,04:00,up,4,38.00,35.60,36.50,37.00,37.25,37.70,576.0
2024-09-26,2,08:00,down,6,100.00,72.00,80.50,92.50,100.00,100.00,38.0
2024-09-26,2,08:00,up,4,38.00,34.30,34.75,35.00,35.75,37.10,536.0
2024-09-26,3,12:00,down,2,100.00,100.00,100.00,100.00,100.00,100.00,11.0
2024-09-26,4,16:00,down,7,100.00,45.40,72.00,79.00,92.50,100.00,156.0
2024-09-26,4,16:00,up,5,38.00,23.60,35.00,35.00,37.00,37.60,637.0
2024-09-26,5,20:00,down,3,100.00,69.00,75.00,85.00,92.50,97.00,14.0
2024-09-26,5,20:00,up,5,38.00,30.80,35.00,35.00,35.00,36.80,464.0
2024-09-27,0,00:00,down,13,205.00,18.80,30.00,85.00,100.00,180.00,205.0
2024-09-27,0,00:00,up,7,38.00,29.20,32.50,35.00,36.45,37.94,563.0
2024-09-27,1,04:00,down,6,100.00,45.38,75.00,80.00,96.25,100.00,19.0
2024-09-27,1,04:00,up,4,38.00,35.60,36.50,37.00,37.25,37.70,595.0
2024-09-27,2,08:00,down,6,100.00,77.00,80.50,92.50,100.00,100.00,39.0
2024-09-27,2,08:00,up,4,38.00,34.30,34.75,35.00,35.75,37.10,532.0
2024-09-27,3,12:00,down,4,100.00,100.00,100.00,100.00,100.00,100.00,15.0
2024-09-27,4,16:00,down,6,100.00,45.50,76.00,79.00,83.50,92.50,160.0
2024-09-27,4,16:00,up,3,38.00,35.40,36.00,37.00,37.50,37.80,583.0
2024-09-27,5,20:00,down,3,100.00,77.00,80.00,85.00,92.50,97.00,14.0
2024-09-27,5,20:00,up,5,38.00,30.80,35.00,35.00,35.00,36.80,460.0
2024-09-28,0,00:00,down,13,200.00,30.00,75.00,100.00,100.00,100.00,113.0
2024-09-28,0,00:00,up,8,38.00,29.40,33.75,35.00,37.23,37.93,568.0
2024-09-28,1,04:00,down,8,100.00,57.23,82.50,100.00,100.00,100.00,30.0
2024-09-28,1,04:00,up,2,38.00,37.10,37.25,37.50,37.75,37.90,559.0
2024-09-28,2,08:00,down,4,100.00,76.20,78.00,87.00,96.25,98.50,33.0
2024-09-28,2,08:00,up,3,38.00,34.20,34.50,35.00,36.50,37.40,513.0
2024-09-28,3,12:00,down,2,100.00,100.00,100.00,100.00,100.00,100.00,4.0
2024-09-28,3,12:00,up,1,34.00,34.00,34.00,34.00,34.00,34.00,13.0
2024-09-28,4,16:00,down,8,100.00,57.23,78.00,82.00,100.00,100.00,61.0
2024-09-28,4,16:00,up,3,38.00,37.00,37.00,37.00,37.50,37.80,572.0
2024-09-28,5,20:00,down,4,100.00,78.00,82.50,92.50,100.00,100.00,10.0
2024-09-28,5,20:00,up,4,38.00,30.10,33.25,35.00,35.75,37.10,432.0
2024-09-29,0,00:00,down,8,200.00,25.80,30.00,77.00,88.75,130.00,85.0
2024-09-29,0,00:00,up,8,38.00,29.40,33.75,35.00,37.23,37.93,568.0
2024-09-29,1,04:00,down,3,85.00,27.60,45.38,75.00,80.00,83.00,11.0
2024-09-29,1,04:00,up,2,38.00,37.10,37.25,37.50,37.75,37.90,559.0
2024-09-29,2,08:00,down,3,95.00,75.80,77.00,79.00,87.00,91.80,29.0
2024-09-29,2,08:00,up,4,38.00,34.00,34.00,34.50,35.75,37.10,526.0
2024-09-29,3,12:00,down,6,100.00,100.00,100.00,100.00,100.00,100.00,12.0
2024-09-29,4,16:00,down,11,100.00,75.00,79.00,100.00,100.00,100.00,86.0
2024-09-29,4,16:00,up,3,38.00,37.00,37.00,37.00,37.50,37.80,572.0
2024-09-29,5,20:00,down,6,100.00,80.00,88.75,100.00,100.00,100.00,49.0
2024-09-29,5,20:00,up,4,38.00,30.10,33.25,35.00,35.75,37.10,432.0
2024-09-30,0,00:00,down,14,200.00,30.00,76.00,100.00,100.00,170.00,223.0
