date,block,block_start,direction,count,max_price,p10,p25,p50,p75,p90,total_volume
2025-01-05,0,00:00,down,5,16.00,14.36,14.90,15.00,15.15,15.66,167.0
2025-01-05,0,00:00,up,7,38.00,33.60,34.50,35.00,36.50,37.40,519.0
2025-01-05,1,04:00,down,3,16.00,15.00,15.00,15.00,15.50,15.80,178.0
2025-01-05,1,04:00,up,4,38.00,35.00,35.00,36.00,37.25,37.70,578.0
2025-01-05,2,08:00,down,1,15.00,15.00,15.00,15.00,15.00,15.00,8.0
2025-01-05,2,08:00,up,3,38.00,35.20,35.50,36.00,37.00,37.60,524.0
2025-01-05,4,16:00,down,2,15.00,14.10,14.25,14.50,14.75,14.90,26.0
2025-01-05,4,16:00,up,4,38.00,34.30,34.75,36.00,37.25,37.70,573.0
2025-01-05,5,20:00,down,2,15.00,15.00,15.00,15.00,15.00,15.00,28.0
2025-01-05,5,20:00,up,5,38.00,34.40,35.00,35.00,36.00,37.20,445.0
2025-01-06,0,00:00,down,5,16.00,14.36,14.90,15.00,15.15,15.66,167.0
2025-01-06,0,00:00,up,7,38.00,33.60,34.50,35.00,36.50,37.40,516.0
2025-01-06,1,04:00,down,2,16.00,15.10,15.25,15.50,15.75,15.90,166.0
2025-01-06,1,04:00,up,3,38.00,35.40,36.00,37.00,37.50,37.80,564.0
2025-01-06,2,08:00,down,2,15.00,15.00,15.00,15.00,15.00,15.00,20.0
2025-01-06,2,08:00,up,4,38.00,35.00,35.00,35.50,36.50,37.40,529.0
2025-01-06,4,16:00,down,3,15.00,14.20,14.50,15.00,15.00,15.00,42.0
2025-01-06,4,16:00,up,5,38.00,34.40,35.00,35.00,37.00,37.60,575.0
2025-01-06,5,20:00,up,3,38.00,34.40,35.00,36.00,37.00,37.60,426.0
2025-01-07,0,00:00,down,6,16.00,14.45,14.93,15.00,15.11,15.57,183.0
2025-01-07,0,00:00,up,8,38.00,33.70,34.75,35.00,36.25,37.30,521.0
2025-01-07,1,04:00,down,1,16.00,16.00,16.00,16.00,16.00,16.00,150.0
2025-01-07,1,04:00,up,2,38.00,37.10,37.25,37.50,37.75,37.90,559.0
2025-01-07,2,08:00,down,1,15.00,15.00,15.00,15.00,15.00,15.00,8.0
2025-01-07,2,08:00,up,3,38.00,35.20,35.50,36.00,37.00,37.60,521.0
2025-01-07,4,16:00,down,2,15.00,14.10,14.25,14.50,14.75,14.90,26.0
2025-01-07,4,16:00,up,4,38.00,34.30,34.75,36.00,37.25,37.70,570.0
2025-01-07,5,20:00,up,3,38.00,34.40,35.00,36.00,37.00,37.60,426.0
2025-01-08,0,00:00,down,5,16.00,14.36,14.90,15.00,15.15,15.66,167.0
2025-01-08,0,00:00,up,7,38.00,33.60,34.50,35.00,36.50,37.40,516.0
2025-01-08,1,04:00,down,3,16.00,14.20,14.50,15.00,15.50,15.80,180.0
2025-01-08,1,04:00,up,4,38.00,34.30,34.75,36.00,37.25,37.70,567.0
2025-01-08,2,08:00,down,2,15.00,15.00,15.00,15.00,15.00,15.00,20.0
2025-01-08,2,08:00,up,5,38.00,34.40,35.00,35.00,36.00,37.20,546.0
2025-01-08,4,16:00,down,2,15.00,14.10,14.25,14.50,14.75,14.90,26.0
2025-01-08,4,16:00,up,4,38.00,34.30,34.75,36.00,37.25,37.70,570.0
2025-01-08,5,20:00,up,4,38.00,34.30,34.75,35.50,36.50,37.40,445.0
2025-01-09,0,00:00,down,12,16.00,14.50,14.50,14.70,15.00,15.13,286.0
2025-01-09,0,00:00,up,10,38.00,31.30,34.25,35.00,36.00,37.10,699.0
2025-01-09,1,04:00,down,6,15.00,14.50,14.50,14.50,14.80,14.95,42.0
2025-01-09,1,04:00,up,4,38.00,35.60,36.50,37.00,37.25,37.70,591.0
2025-01-09,2,08:00,down,2,15.00,14.55,14.62,14.75,14.88,14.95,13.0
2025-01-09,2,08:00,up,5,38.00,33.80,35.00,35.00,36.00,37.20,544.0
2025-01-09,4,16:00,down,8,15.00,14.35,14.50,14.50,14.50,14.65,58.0
2025-01-09,4,16:00,up,6,38.00,34.00,35.00,35.00,36.50,37.50,612.0
2025-01-09,5,20:00,down,5,14.50,14.50,14.50,14.50,14.50,14.50,26.0
2025-01-09,5,20:00,up,3,38.00,34.40,35.00,36.00,37.00,37.60,435.0
2025-01-10,0,00:00,down,11,16.00,14.50,14.50,14.50,15.00,15.15,262.0
2025-01-10,0,00:00,up,8,38.00,27.90,33.75,35.00,36.25,37.30,667.0
2025-01-10,1,04:00,down,3,14.90,14.50,14.50,14.50,14.70,14.82,8.0
2025-01-10,1,04:00,up,3,38.00,37.00,37.00,37.00,37.50,37.80,572.0
2025-01-10,2,08:00,down,2,15.00,14.55,14.62,14.75,14.88,14.95,14.0
2025-01-10,2,08:00,up,4,38.00,33.60,34.50,35.50,36.50,37.40,533.0
2025-01-10,4,16:00,down,9,15.00,14.40,14.50,14.50,14.50,15.00,78.0
2025-01-10,4,16:00,up,5,38.00,33.80,35.00,35.00,37.00,37.60,596.0
2025-01-10,5,20:00,down,9,15.00,14.50,14.50,14.50,14.50,14.60,71.0
2025-01-10,5,20:00,up,4,38.00,34.30,34.75,35.50,36.50,37.40,454.0
2025-01-11,0,00:00,down,14,16.00,14.50,14.50,14.50,14.88,15.11,230.0
2025-01-11,0,00:00,up,8,38.00,27.90,33.75,35.00,36.25,37.30,663.0
2025-01-11,1,04:00,down,9,16.00,14.50,14.50,14.50,14.90,15.20,190.0
2025-01-11,1,04:00,up,4,38.00,35.60,36.50,37.00,37.25,37.70,583.0
2025-01-11,2,08:00,down,3,15.00,14.50,14.50,14.50,14.75,14.90,11.0
2025-01-11,2,08:00,up,3,38.00,35.20,35.50,36.00,37.00,37.60,524.0
2025-01-11,3,12:00,up,2,35.00,35.00,35.00,35.00,35.00,35.00,34.0
2025-01-11,4,16:00,down,2,15.00,14.10,14.25,14.50,14.75,14.90,38.0
2025-01-11,4,16:00,up,3,38.00,35.40,36.00,37.00,37.50,37.80,570.0
2025-01-11,5,20:00,down,1,14.50,14.50,14.50,14.50,14.50,14.50,1.0
2025-01-11,5,20:00,up,3,38.00,34.40,35.00,36.00,37.00,37.60,435.0
2025-01-12,0,00:00,down,7,16.00,14.30,14.70,15.00,15.07,15.49,168.0
2025-01-12,0,00:00,up,8,38.00,27.90,33.75,35.00,36.25,37.30,655.0
2025-01-12,1,04:00,down,1,16.00,16.00,16.00,16.00,16.00,16.00,100.0
2025-01-12,1,04:00,up,2,38.00,37.10,37.25,37.50,37.75,37.90,559.0
2025-01-12,2,08:00,down,1,15.00,15.00,15.00,15.00,15.00,15.00,8.0
2025-01-12,2,08:00,up,3,38.00,35.20,35.50,36.00,37.00,37.60,524.0
2025-01-12,4,16:00,down,6,15.00,14.25,14.50,14.50,14.50,14.75,43.0
2025-01-12,4,16:00,up,3,38.00,35.40,36.00,37.00,37.50,37.80,570.0
2025-01-12,5,20:00,down,2,14.50,14.50,14.50,14.50,14.50,14.50,7.0
2025-01-12,5,20:00,up,3,38.00,34.40,35.00,36.00,37.00,37.60,435.0
2025-01-13,0,00:00,down,8,16.00,14.35,14.50,14.95,15.04,15.40,193.0
2025-01-13,0,00:00,up,8,38.00,27.90,33.75,35.00,36.25,37.30,655.0
2025-01-13,1,04:00,down,2,16.00,14.65,14.88,15.25,15.62,15.85,156.0
2025-01-13,1,04:00,up,3,38.00,34.60,35.50,37.00,37.50,37.80,573.0
2025-01-13,2,08:00,down,4,15.00,14.50,14.50,14.50,14.62,14.85,24.0
2025-01-13,2,08:00,up,4,38.00,35.00,35.00,35.50,36.50,37.40,540.0
2025-01-13,3,12:00,down,3,14.50,14.50,14.50,14.50,14.50,14.50,30.0
2025-01-13,4,16:00,down,4,15.00,14.00,14.00,14.50,15.00,15.00,68.0
2025-01-13,4,16:00,up,4,38.00,35.00,35.00,36.00,37.25,37.70,578.0
2025-01-13,5,20:00,down,2,14.50,14.50,14.50,14.50,14.50,14.50,18.0
2025-01-13,5,20:00,up,4,38.00,34.30,34.75,35.50,36.50,37.40,451.0
2025-01-14,0,00:00,down,10,16.00,14.45,14.50,14.50,14.97,15.23,202.0
2025-01-14,0,00:00,up,8,38.00,27.90,33.75,35.00,36.25,37.30,655.0
2025-01-14,1,04:00,down,5,16.00,14.20,14.50,14.50,14.50,15.40,185.0
2025-01-14,1,04:00,up,3,38.00,34.60,35.50,37.00,37.50,37.80,571.0
2025-01-14,2,08:00,down,6,15.00,14.50,14.50,14.75,15.00,15.00,55.0
2025-01-14,2,08:00,up,5,38.00,34.40,35.00,36.00,37.00,37.60,670.0
2025-01-14,3,12:00,down,1,14.50,14.50,14.50,14.50,14.50,14.50,1.0
2025-01-14,4,16:00,down,5,15.00,14.00,14.00,15.00,15.00,15.00,93.0
2025-01-14,4,16:00,up,7,38.00,34.00,34.50,35.00,36.00,37.40,599.0
2025-01-14,5,20:00,down,1,15.00,15.00,15.00,15.00,15.00,15.00,16.0
2025-01-14,5,20:00,up,5,38.00,34.40,35.00,35.00,36.00,37.20,459.0
2025-01-15,0,00:00,down,7,16.00,14.30,14.70,15.00,15.07,15.49,184.0
2025-01-15,0,00:00,up,9,38.00,29.60,34.00,35.00,36.00,37.20,693.0
2025-01-15,1,04:00,down,3,16.00,14.10,14.25,14.50,15.25,15.70,166.0
2025-01-15,1,04:00,up,3,38.00,34.60,35.50,37.00,37.50,37.80,571.0
2025-01-15,2,08:00,down,3,15.00,14.60,14.75,15.00,15.00,15.00,29.0
2025-01-15,2,08:00,up,4,38.00,34.30,34.75,35.50,36.50,37.40,550.0
2025-01-15,4,16:00,down,4,15.00,14.00,14.00,14.00,14.25,14.70,51.0
2025-01-15,4,16:00,up,6,38.00,33.50,34.00,34.50,36.50,37.50,591.0
2025-01-15,5,20:00,down,2,15.00,14.10,14.25,14.50,14.75,14.90,26.0
2025-01-15,5,20:00,up,4,38.00,34.30,34.75,35.50,36.50,37.40,437.0
2025-01-16,0,00:00,down,7,16.00,14.30,14.70,15.00,15.15,15.49,268.0
2025-01-16,0,00:00,up,9,38.00,16.00,33.00,35.00,35.00,36.40,730.0
2025-01-16,1,04:00,down,6,16.00,14.25,14.50,14.75,15.00,15.50,273.0
2025-01-16,1,04:00,up,4,38.00,34.30,34.75,36.00,37.25,37.70,579.0
2025-01-16,2,08:00,down,4,15.00,15.00,15.00,15.00,15.00,15.00,48.0
2025-01-16,2,08:00,up,6,38.00,35.00,35.00,35.00,35.75,37.00,570.0
2025-01-16,4,16:00,down,4,15.00,14.30,14.75,15.00,15.00,15.00,68.0
2025-01-16,4,16:00,up,5,38.00,34.40,35.00,35.00,37.00,37.60,591.0
2025-01-16,5,20:00,down,6,15.00,14.50,14.50,14.50,14.88,15.00,38.0
2025-01-16,5,20:00,up,5,38.00,34.40,35.00,35.00,36.00,37.20,466.0
2025-01-17,0,00:00,down,10,16.00,14.45,14.50,14.50,14.97,15.23,227.0
2025-01-17,0,00:00,up,8,38.00,27.90,33.75,35.00,35.25,36.60,634.0
2025-01-17,1,04:00,down,4,16.00,14.15,14.38,14.75,15.25,15.70,257.0
2025-01-17,1,04:00,up,3,38.00,34.60,35.50,37.00,37.50,37.80,571.0
2025-01-17,2,08:00,down,6,15.00,14.00,14.12,14.50,14.88,15.00,65.0
2025-01-17,2,08:00,up,6,38.00,34.00,34.25,35.00,35.75,37.00,566.0
2025-01-17,3,12:00,down,1,14.50,14.50,14.50,14.50,14.50,14.50,6.0
2025-01-17,3,12:00,up,1,34.00,34.00,34.00,34.00,34.00,34.00,26.0
2025-01-17,4,16:00,down,9,15.00,14.00,14.50,14.50,14.50,15.00,100.0
2025-01-17,4,16:00,up,6,38.00,34.00,34.25,35.00,36.50,37.50,604.0
2025-01-17,5,20:00,down,6,15.00,14.50,14.50,14.50,14.88,15.00,51.0
2025-01-17,5,20:00,up,5,38.00,23.20,34.00,35.00,36.00,37.20,466.0
2025-01-18,0,00:00,down,11,16.00,14.50,14.50,14.50,14.95,15.15,254.0
2025-01-18,0,00:00,up,9,38.00,29.60,34.00,35.00,35.00,36.40,700.0
2025-01-18,1,04:00,down,7,16.00,14.50,14.50,14.50,14.75,15.40,242.0
2025-01-18,1,04:00,up,2,38.00,37.10,37.25,37.50,37.75,37.90,559.0
2025-01-18,2,08:00,down,6,15.00,14.50,14.50,14.50,14.88,15.00,49.0
2025-01-18,2,08:00,up,3,38.00,35.20,35.50,36.00,37.00,37.60,524.0
2025-01-18,3,12:00,down,4,15.00,14.50,14.50,14.50,14.62,14.85,26.0
2025-01-18,3,12:00,up,1,35.00,35.00,35.00,35.00,35.00,35.00,19.0
2025-01-18,4,16:00,down,13,15.00,14.50,14.50,14.50,14.50,14.90,116.0
2025-01-18,4,16:00,up,5,38.00,34.40,35.00,35.00,37.00,37.60,592.0
2025-01-18,5,20:00,down,4,15.00,14.50,14.50,14.50,14.62,14.85,47.0
2025-01-18,5,20:00,up,3,38.00,34.40,35.00,36.00,37.00,37.60,435.0
2025-01-19,0,00:00,down,9,16.00,14.40,14.50,14.50,15.00,15.32,244.0
2025-01-19,0,00:00,up,8,38.00,27.90,33.75,35.00,35.25,36.60,580.0
2025-01-19,1,04:00,down,8,16.00,14.50,14.50,14.50,14.62,15.30,259.0
2025-01-19,1,04:00,up,2,38.00,37.10,37.25,37.50,37.75,37.90,559.0
2025-01-19,2,08:00,down,6,15.00,14.50,14.50,14.50,14.50,14.75,42.0
2025-01-19,2,08:00,up,4,38.00,35.00,35.00,35.50,36.50,37.40,543.0
2025-01-19,3,12:00,down,4,14.50,14.50,14.50,14.50,14.50,14.50,26.0
2025-01-19,4,16:00,down,5,15.00,14.20,14.50,14.50,15.00,15.00,60.0
2025-01-19,4,16:00,up,5,38.00,34.40,35.00,35.00,37.00,37.60,592.0
2025-01-19,5,20:00,down,4,15.00,14.50,14.50,14.50,14.62,14.85,27.0
2025-01-19,5,20:00,up,3,38.00,34.40,35.00,36.00,37.00,37.60,435.0
2025-01-20,0,00:00,down,8,16.00,14.35,14.50,14.70,15.04,15.40,223.0
2025-01-20,0,00:00,up,8,38.00,27.90,33.75,35.00,35.25,36.60,580.0
2025-01-20,1,04:00,down,3,16.00,14.20,14.50,15.00,15.50,15.80,224.0
2025-01-20,1,04:00,up,3,38.00,34.60,35.50,37.00,37.50,37.80,571.0
2025-01-20,2,08:00,down,3,15.00,14.00,14.00,14.00,14.50,14.80,38.0
2025-01-20,2,08:00,up,8,38.00,33.70,34.00,35.00,35.25,36.60,570.0
2025-01-20,3,12:00,up,2,34.00,33.10,33.25,33.50,33.75,33.90,23.0
2025-01-20,4,16:00,down,4,15.00,14.00,14.00,14.50,15.00,15.00,61.0
2025-01-20,4,16:00,up,6,38.00,34.00,34.25,35.00,36.50,37.50,598.0
2025-01-20,5,20:00,down,2,15.00,15.00,15.00,15.00,15.00,15.00,20.0
2025-01-20,5,20:00,up,5,38.00,34.40,35.00,35.00,36.00,37.20,466.0
2025-01-21,0,00:00,down,6,16.00,14.45,14.93,15.00,15.11,15.57,225.0
2025-01-21,0,00:00,up,9,38.00,29.60,34.00,35.00,35.00,36.40,633.0
2025-01-21,1,04:00,down,3,16.00,14.20,14.50,15.00,15.50,15.80,224.0
2025-01-21,1,04:00,up,3,38.00,34.60,35.50,37.00,37.50,37.80,565.0
2025-01-21,2,08:00,down,5,15.00,14.00,14.00,15.00,15.00,15.00,66.0
2025-01-21,2,08:00,up,9,38.00,33.80,34.00,35.00,35.00,36.40,578.0
2025-01-21,4,16:00,down,8,15.00,14.35,14.50,14.50,15.00,15.00,76.0
2025-01-21,4,16:00,up,7,38.00,33.60,34.50,35.00,36.00,37.40,598.0
2025-01-21,5,20:00,down,4,15.00,14.15,14.38,14.75,15.00,15.00,35.0
2025-01-21,5,20:00,up,6,38.00,34.50,35.00,35.00,35.75,37.00,463.0
2025-01-22,0,00:00,down,8,16.00,14.35,14.50,14.95,15.04,15.40,232.0
2025-01-22,0,00:00,up,9,38.00,29.60,34.00,35.00,35.00,36.40,625.0
2025-01-22,1,04:00,down,3,16.00,14.20,14.50,15.00,15.50,15.80,224.0
2025-01-22,1,04:00,up,3,38.00,34.60,35.50,37.00,37.50,37.80,571.0
2025-01-22,2,08:00,down,5,15.00,14.00,14.00,15.00,15.00,15.00,71.0
2025-01-22,2,08:00,up,8,38.00,33.70,34.00,35.00,35.25,36.60,577.0
2025-01-22,3,12:00,down,1,14.00,14.00,14.00,14.00,14.00,14.00,14.0
2025-01-22,3,12:00,up,1,34.00,34.00,34.00,34.00,34.00,34.00,12.0
2025-01-22,4,16:00,down,5,15.00,14.20,14.50,15.00,15.00,15.00,71.0
2025-01-22,4,16:00,up,8,38.00,33.70,34.75,35.00,35.50,37.30,603.0
2025-01-22,5,20:00,down,5,15.00,14.20,14.50,15.00,15.00,15.00,51.0
2025-01-22,5,20:00,up,6,38.00,34.50,35.00,35.00,35.75,37.00,471.0
2025-01-23,0,00:00,down,8,16.00,14.35,14.50,14.95,15.04,15.40,277.0
2025-01-23,0,00:00,up,9,38.00,29.60,34.00,35.00,35.00,36.40,633.0
2025-01-23,1,04:00,down,2,15.00,14.10,14.25,14.50,14.75,14.90,79.0
2025-01-23,1,04:00,up,3,38.00,34.60,35.50,37.00,37.50,37.80,566.0
2025-01-23,2,08:00,down,3,15.00,15.00,15.00,15.00,15.00,15.00,58.0
2025-01-23,2,08:00,up,6,38.00,34.00,35.00,35.00,35.75,37.00,635.0
2025-01-23,3,12:00,down,3,15.00,14.20,14.50,15.00,15.00,15.00,82.0
2025-01-23,3,12:00,up,4,35.00,33.30,33.75,34.50,35.00,35.00,158.0
2025-01-23,4,16:00,down,6,15.00,14.25,14.62,15.00,15.00,15.00,80.0
2025-01-23,4,16:00,up,7,38.00,34.60,35.00,35.00,36.00,37.40,622.0
2025-01-23,5,20:00,down,3,15.00,14.20,14.50,15.00,15.00,15.00,34.0
2025-01-23,5,20:00,up,5,38.00,34.40,35.00,35.00,36.00,37.20,456.0
2025-01-24,0,00:00,down,6,16.00,14.25,14.60,14.95,15.11,15.57,264.0
2025-01-24,0,00:00,up,8,38.00,27.90,33.75,35.00,35.25,36.60,588.0
2025-01-24,1,04:00,down,2,15.00,14.10,14.25,14.50,14.75,14.90,31.0
2025-01-24,1,04:00,up,4,38.00,34.30,34.75,36.00,37.25,37.70,581.0
2025-01-24,2,08:00,down,3,15.00,14.10,14.25,14.50,14.75,14.90,29.0
2025-01-24,2,08:00,up,6,38.00,34.00,34.25,35.00,35.75,37.00,584.0
2025-01-24,3,12:00,down,1,14.00,14.00,14.00,14.00,14.00,14.00,14.0
2025-01-24,3,12:00,up,1,34.00,34.00,34.00,34.00,34.00,34.00,12.0
2025-01-24,4,16:00,down,5,15.00,14.20,14.50,14.50,14.50,14.80,41.0
2025-01-24,4,16:00,up,5,38.00,34.00,34.00,35.00,37.00,37.60,607.0
2025-01-24,5,20:00,down,7,15.00,14.00,14.25,14.50,14.75,15.00,66.0
2025-01-24,5,20:00,up,5,38.00,34.00,34.00,35.00,36.00,37.20,447.0
2025-01-25,0,00:00,down,13,16.00,14.50,14.50,14.50,14.90,15.12,319.0
2025-01-25,0,00:00,up,8,38.00,27.90,33.75,35.00,35.25,36.60,588.0
2025-01-25,1,04:00,down,5,15.00,14.50,14.50,14.50,14.50,14.80,53.0
2025-01-25,1,04:00,up,3,38.00,35.40,36.00,37.00,37.50,37.80,574.0
2025-01-25,2,08:00,down,4,15.00,14.50,14.50,14.50,14.62,14.85,30.0
2025-01-25,2,08:00,up,4,38.00,35.00,35.00,35.50,36.50,37.40,551.0
2025-01-25,3,12:00,down,5,14.50,14.50,14.50,14.50,14.50,14.50,26.0
2025-01-25,4,16:00,down,4,15.00,14.15,14.38,14.75,15.00,15.00,49.0
2025-01-25,4,16:00,up,5,38.00,34.40,35.00,35.00,37.00,37.60,600.0
2025-01-25,5,20:00,down,2,15.00,15.00,15.00,15.00,15.00,15.00,20.0
2025-01-25,5,20:00,up,4,38.00,34.30,34.75,35.50,36.50,37.40,454.0
2025-01-26,0,00:00,down,6,16.00,14.45,14.93,15.00,15.11,15.57,275.0
2025-01-26,0,00:00,up,9,38.00,29.60,34.00,35.00,35.00,36.40,595.0
2025-01-26,1,04:00,down,1,14.50,14.50,14.50,14.50,14.50,14.50,1.0
2025-01-26,1,04:00,up,2,38.00,37.10,37.25,37.50,37.75,37.90,559.0
2025-01-26,2,08:00,down,2,15.00,14.55,14.62,14.75,14.88,14.95,10.0
2025-01-26,2,08:00,up,4,38.00,35.00,35.00,35.50,36.50,37.40,543.0
2025-01-26,3,12:00,down,4,14.50,14.50,14.50,14.50,14.50,14.50,9.0
2025-01-26,4,16:00,down,9,15.00,14.40,14.50,14.50,14.50,15.00,74.0
2025-01-26,4,16:00,up,5,38.00,34.40,35.00,35.00,37.00,37.60,592.0
2025-01-26,5,20:00,down,5,15.00,14.50,14.50,14.50,15.00,15.00,42.0
2025-01-26,5,20:00,up,4,38.00,34.30,34.75,35.50,36.50,37.40,450.0
2025-01-27,0,00:00,down,11,16.00,14.50,14.50,14.50,15.00,15.15,308.0
2025-01-27,0,00:00,up,9,38.00,29.60,34.00,35.00,35.00,36.40,595.0
2025-01-27,1,04:00,down,4,15.00,14.15,14.38,14.50,14.62,14.85,83.0
2025-01-27,1,04:00,up,3,38.00,34.60,35.50,37.00,37.50,37.80,566.0
2025-01-27,2,08:00,down,6,15.00,14.25,14.50,14.75,15.00,15.00,49.0
2025-01-27,2,08:00,up,5,38.00,34.00,34.00,35.00,36.00,37.20,557.0
2025-01-27,3,12:00,down,3,14.50,14.10,14.25,14.50,14.50,14.50,25.0
2025-01-27,3,12:00,up,1,34.00,34.00,34.00,34.00,34.00,34.00,12.0
2025-01-27,4,16:00,down,3,15.00,14.20,14.50,15.00,15.00,15.00,47.0
2025-01-27,4,16:00,up,6,38.00,34.00,34.25,35.00,36.50,37.50,611.0
2025-01-27,5,20:00,down,4,15.00,14.00,14.00,14.25,14.62,14.85,49.0
2025-01-27,5,20:00,up,4,38.00,34.00,34.00,35.00,36.50,37.40,428.0
2025-01-28,0,00:00,down,8,16.00,14.35,14.50,14.95,15.04,15.40,288.0
2025-01-28,0,00:00,up,9,38.00,29.60,34.00,35.00,35.00,36.40,598.0
2025-01-28,1,04:00,down,4,15.00,14.00,14.00,14.50,15.00,15.00,109.0
2025-01-28,1,04:00,up,5,38.00,34.00,34.00,35.00,37.00,37.60,589.0
2025-01-28,2,08:00,down,3,15.00,14.20,14.50,15.00,15.00,15.00,34.0
2025-01-28,2,08:00,up,5,38.00,34.40,35.00,35.00,36.00,37.20,555.0
2025-01-28,3,12:00,down,3,14.50,14.50,14.50,14.50,14.50,14.50,9.0
2025-01-28,4,16:00,down,7,15.00,14.30,14.50,14.50,14.50,14.70,42.0
2025-01-28,4,16:00,up,4,38.00,34.30,34.75,36.00,37.25,37.70,581.0
2025-01-28,5,20:00,down,2,15.00,14.10,14.25,14.50,14.75,14.90,22.0
2025-01-28,5,20:00,up,4,38.00,34.30,34.75,35.50,36.50,37.40,440.0
2025-01-29,0,00:00,down,8,16.00,14.35,14.50,14.70,15.04,15.40,269.0
2025-01-29,0,00:00,up,8,38.00,27.90,33.75,35.00,35.25,36.60,591.0
2025-01-29,1,04:00,down,5,15.00,14.00,14.00,14.50,15.00,15.00,106.0
2025-01-29,1,04:00,up,5,38.00,34.00,34.00,35.00,37.00,37.60,593.0
2025-01-29,2,08:00,down,2,15.00,14.10,14.25,14.50,14.75,14.90,22.0
2025-01-29,2,08:00,up,4,38.00,34.30,34.75,35.50,36.50,37.40,540.0
2025-01-29,3,12:00,down,2,15.00,15.00,15.00,15.00,15.00,15.00,18.0
2025-01-29,4,16:00,down,2,15.00,14.10,14.25,14.50,14.75,14.90,38.0
2025-01-29,4,16:00,up,4,38.00,35.00,35.00,36.00,37.25,37.70,601.0
2025-01-29,5,20:00,down,5,15.00,14.20,14.50,14.50,14.50,14.80,26.0
2025-01-29,5,20:00,up,5,38.00,34.00,34.00,35.00,36.00,37.20,470.0
2025-01-30,0,00:00,down,5,16.00,14.36,14.90,15.00,15.15,15.66,263.0
2025-01-30,0,00:00,up,9,38.00,29.60,34.00,35.00,35.00,36.40,600.0
2025-01-30,1,04:00,down,6,15.00,14.00,14.12,14.50,14.88,15.00,107.0
2025-01-30,1,04:00,up,5,38.00,34.00,34.00,35.00,37.00,37.60,597.0
