date,hour,minute,interval_start,price_eur_mwh,volume_mwh
2026-01-11,15,0,2026-01-11T15:00:00,90.46,821.7
2026-01-11,15,15,2026-01-11T15:15:00,99.82,822.25
2026-01-11,15,30,2026-01-11T15:30:00,108.52,815.75
2026-01-11,15,45,2026-01-11T15:45:00,110.06,813.225
2026-01-11,16,0,2026-01-11T16:00:00,103.75,820.275
2026-01-11,16,15,2026-01-11T16:15:00,111.12,807.975
2026-01-11,16,30,2026-01-11T16:30:00,112.53,798.05
2026-01-11,16,45,2026-01-11T16:45:00,120.0,790.8
2026-01-11,17,0,2026-01-11T17:00:00,115.11,840.475
2026-01-11,17,15,2026-01-11T17:15:00,118.77,836.35
2026-01-11,17,30,2026-01-11T17:30:00,117.54,840.575
2026-01-11,17,45,2026-01-11T17:45:00,115.63,844.125
2026-01-11,18,0,2026-01-11T18:00:00,119.38,813.175
2026-01-11,18,15,2026-01-11T18:15:00,115.7,814.175
2026-01-11,18,30,2026-01-11T18:30:00,107.77,817.775
2026-01-11,18,45,2026-01-11T18:45:00,106.07,827.85
2026-01-11,19,0,2026-01-11T19:00:00,106.1,806.4
2026-01-11,19,15,2026-01-11T19:15:00,106.16,810.65
2026-01-11,19,30,2026-01-11T19:30:00,106.18,809.675
2026-01-11,19,45,2026-01-11T19:45:00,101.23,810.95
2026-01-11,20,0,2026-01-11T20:00:00,120.0,788.125
2026-01-11,20,15,2026-01-11T20:15:00,136.45,800.95
2026-01-11,20,30,2026-01-11T20:30:00,138.25,809.025
2026-01-11,20,45,2026-01-11T20:45:00,102.81,817.975
2026-01-11,21,0,2026-01-11T21:00:00,110.0,821.975
2026-01-11,21,15,2026-01-11T21:15:00,105.28,830.175
2026-01-11,21,30,2026-01-11T21:30:00,103.59,838.4
2026-01-11,21,45,2026-01-11T21:45:00,93.36,843.225
2026-01-11,22,0,2026-01-11T22:00:00,106.57,815.95
2026-01-11,22,15,2026-01-11T22:15:00,103.21,820.05
2026-01-11,22,30,2026-01-11T22:30:00,99.72,759.95
2026-01-11,22,45,2026-01-11T22:45:00,91.16,652.625
2026-01-11,23,0,2026-01-11T23:00:00,102.19,647.55
2026-01-11,23,15,2026-01-11T23:15:00,99.22,624.65
2026-01-11,23,30,2026-01-11T23:30:00,87.53,615.575
2026-01-11,23,45,2026-01-11T23:45:00,83.26,626.45
2026-01-12,0,0,2026-01-12T00:00:00,83.26,614.35
2026-01-12,0,15,2026-01-12T00:15:00,82.16,635.675
2026-01-12,0,30,2026-01-12T00:30:00,84.54,635.575
2026-01-12,0,45,2026-01-12T00:45:00,88.29,708.425
2026-01-12,1,0,2026-01-12T01:00:00,84.41,725.15
2026-01-12,1,15,2026-01-12T01:15:00,83.51,728.65
2026-01-12,1,30,2026-01-12T01:30:00,85.19,718.05
2026-01-12,1,45,2026-01-12T01:45:00,84.63,722.925
2026-01-12,2,0,2026-01-12T02:00:00,85.68,718.85
2026-01-12,2,15,2026-01-12T02:15:00,84.76,712.2
2026-01-12,2,30,2026-01-12T02:30:00,84.65,706.675
2026-01-12,2,45,2026-01-12T02:45:00,83.51,703.075
2026-01-12,3,0,2026-01-12T03:00:00,81.26,716.625
2026-01-12,3,15,2026-01-12T03:15:00,83.0,707.475
2026-01-12,3,30,2026-01-12T03:30:00,85.36,707.725
2026-01-12,3,45,2026-01-12T03:45:00,85.81,632.95
2026-01-12,4,0,2026-01-12T04:00:00,83.3,678.9
2026-01-12,4,15,2026-01-12T04:15:00,87.64,677.725
2026-01-12,4,30,2026-01-12T04:30:00,90.2,687.6
2026-01-12,4,45,2026-01-12T04:45:00,95.97,712.2
2026-01-12,5,0,2026-01-12T05:00:00,79.41,713.675
2026-01-12,5,15,2026-01-12T05:15:00,91.28,807.7
2026-01-12,5,30,2026-01-12T05:30:00,101.06,838.225
2026-01-12,5,45,2026-01-12T05:45:00,112.26,833.375
2026-01-12,6,0,2026-01-12T06:00:00,103.92,878.775
2026-01-12,6,15,2026-01-12T06:15:00,115.12,869.075
2026-01-12,6,30,2026-01-12T06:30:00,133.84,906.575
2026-01-12,6,45,2026-01-12T06:45:00,183.96,925.175
2026-01-12,7,0,2026-01-12T07:00:00,144.13,954.475
2026-01-12,7,15,2026-01-12T07:15:00,200.45,966.875
2026-01-12,7,30,2026-01-12T07:30:00,220.44,970.475
2026-01-12,7,45,2026-01-12T07:45:00,226.81,980.35
2026-01-12,8,0,2026-01-12T08:00:00,219.9,982.35
2026-01-12,8,15,2026-01-12T08:15:00,239.6,991.45
2026-01-12,8,30,2026-01-12T08:30:00,235.49,988.875
2026-01-12,8,45,2026-01-12T08:45:00,197.56,984.95
2026-01-12,9,0,2026-01-12T09:00:00,229.62,982.55
2026-01-12,9,15,2026-01-12T09:15:00,236.22,973.1
2026-01-12,9,30,2026-01-12T09:30:00,224.81,968.325
2026-01-12,9,45,2026-01-12T09:45:00,204.85,969.2
2026-01-12,10,0,2026-01-12T10:00:00,203.92,959.85
2026-01-12,10,15,2026-01-12T10:15:00,190.94,951.7
2026-01-12,10,30,2026-01-12T10:30:00,201.0,938.275
2026-01-12,10,45,2026-01-12T10:45:00,190.14,943.725
2026-01-12,11,0,2026-01-12T11:00:00,195.81,934.95
2026-01-12,11,15,2026-01-12T11:15:00,194.89,941.475
2026-01-12,11,30,2026-01-12T11:30:00,197.6,947.675
2026-01-12,11,45,2026-01-12T11:45:00,184.54,944.925
2026-01-12,12,0,2026-01-12T12:00:00,181.53,947.45
2026-01-12,12,15,2026-01-12T12:15:00,196.93,947.225
2026-01-12,12,30,2026-01-12T12:30:00,201.42,947.4
2026-01-12,12,45,2026-01-12T12:45:00,208.8,943.85
2026-01-12,13,0,2026-01-12T13:00:00,216.87,964.225
2026-01-12,13,15,2026-01-12T13:15:00,216.11,960.3
2026-01-12,13,30,2026-01-12T13:30:00,219.04,960.55
2026-01-12,13,45,2026-01-12T13:45:00,199.8,967.625
2026-01-12,14,0,2026-01-12T14:00:00,197.75,1038.45
2026-01-12,14,15,2026-01-12T14:15:00,210.44,1044.2
2026-01-12,14,30,2026-01-12T14:30:00,219.1,1048.625
2026-01-12,14,45,2026-01-12T14:45:00,240.4,1046.25
2026-01-12,15,0,2026-01-12T15:00:00,220.63,1055.675
2026-01-12,15,15,2026-01-12T15:15:00,227.91,1048.2
2026-01-12,15,30,2026-01-12T15:30:00,245.47,1044.35
2026-01-12,15,45,2026-01-12T15:45:00,260.02,1036.9
2026-01-12,16,0,2026-01-12T16:00:00,222.09,1075.55
2026-01-12,16,15,2026-01-12T16:15:00,257.67,1077.925
2026-01-12,16,30,2026-01-12T16:30:00,272.81,1071.8
2026-01-12,16,45,2026-01-12T16:45:00,277.85,1065.975
2026-01-12,17,0,2026-01-12T17:00:00,268.43,1067.875
2026-01-12,17,15,2026-01-12T17:15:00,255.82,1061.925
2026-01-12,17,30,2026-01-12T17:30:00,242.85,1065.2
2026-01-12,17,45,2026-01-12T17:45:00,227.74,1068.05
2026-01-12,18,0,2026-01-12T18:00:00,245.94,1039.15
2026-01-12,18,15,2026-01-12T18:15:00,229.05,1044.675
2026-01-12,18,30,2026-01-12T18:30:00,205.16,1044.275
2026-01-12,18,45,2026-01-12T18:45:00,201.45,1047.775
2026-01-12,19,0,2026-01-12T19:00:00,260.57,1052.775
2026-01-12,19,15,2026-01-12T19:15:00,234.58,1048.975
2026-01-12,19,30,2026-01-12T19:30:00,213.86,1044.65
2026-01-12,19,45,2026-01-12T19:45:00,183.12,1046.05
2026-01-12,20,0,2026-01-12T20:00:00,208.43,1016.55
2026-01-12,20,15,2026-01-12T20:15:00,174.48,1016.1
2026-01-12,20,30,2026-01-12T20:30:00,171.89,1030.95
2026-01-12,20,45,2026-01-12T20:45:00,140.91,1025.275
2026-01-12,21,0,2026-01-12T21:00:00,158.73,1014.15
2026-01-12,21,15,2026-01-12T21:15:00,141.21,1024.25
2026-01-12,21,30,2026-01-12T21:30:00,130.33,1036.5
2026-01-12,21,45,2026-01-12T21:45:00,119.56,1040.15
2026-01-12,22,0,2026-01-12T22:00:00,123.0,937.325
2026-01-12,22,15,2026-01-12T22:15:00,117.1,924.125
2026-01-12,22,30,2026-01-12T22:30:00,114.8,932.25
2026-01-12,22,45,2026-01-12T22:45:00,109.26,938.9
2026-01-12,23,0,2026-01-12T23:00:00,111.36,942.75
2026-01-12,23,15,2026-01-12T23:15:00,106.51,957.2
2026-01-12,23,30,2026-01-12T23:30:00,102.25,968.525
2026-01-12,23,45,2026-01-12T23:45:00,94.58,980.85
2026-01-13,0,0,2026-01-13T00:00:00,107.04,993.125
2026-01-13,0,15,2026-01-13T00:15:00,104.57,997.9
2026-01-13,0,30,2026-01-13T00:30:00,101.44,998.025
2026-01-13,0,45,2026-01-13T00:45:00,98.87,997.65
2026-01-13,1,0,2026-01-13T01:00:00,104.42,948.625
2026-01-13,1,15,2026-01-13T01:15:00,98.52,948.375
2026-01-13,1,30,2026-01-13T01:30:00,97.24,950.5
2026-01-13,1,45,2026-01-13T01:45:00,96.56,954.375
2026-01-13,2,0,2026-01-13T02:00:00,98.66,964.475
2026-01-13,2,15,2026-01-13T02:15:00,98.07,966.925
2026-01-13,2,30,2026-01-13T02:30:00,96.39,967.375
2026-01-13,2,45,2026-01-13T02:45:00,95.8,970.35
2026-01-13,3,0,2026-01-13T03:00:00,96.29,970.1
2026-01-13,3,15,2026-01-13T03:15:00,97.39,973.425
2026-01-13,3,30,2026-01-13T03:30:00,97.91,974.275
2026-01-13,3,45,2026-01-13T03:45:00,97.35,974.825
2026-01-13,4,0,2026-01-13T04:00:00,98.38,1019.0
2026-01-13,4,15,2026-01-13T04:15:00,99.19,1013.85
2026-01-13,4,30,2026-01-13T04:30:00,99.55,1003.725
2026-01-13,4,45,2026-01-13T04:45:00,104.61,1003.275
2026-01-13,5,0,2026-01-13T05:00:00,96.21,981.4
2026-01-13,5,15,2026-01-13T05:15:00,102.76,978.35
2026-01-13,5,30,2026-01-13T05:30:00,113.0,971.025
2026-01-13,5,45,2026-01-13T05:45:00,122.4,980.15
2026-01-13,6,0,2026-01-13T06:00:00,106.91,973.45
2026-01-13,6,15,2026-01-13T06:15:00,128.33,957.1
2026-01-13,6,30,2026-01-13T06:30:00,145.34,939.5
2026-01-13,6,45,2026-01-13T06:45:00,182.88,938.2
2026-01-13,7,0,2026-01-13T07:00:00,156.0,916.15
2026-01-13,7,15,2026-01-13T07:15:00,225.0,920.525
2026-01-13,7,30,2026-01-13T07:30:00,220.75,914.5
2026-01-13,7,45,2026-01-13T07:45:00,237.56,921.425
2026-01-13,8,0,2026-01-13T08:00:00,224.4,1009.375
2026-01-13,8,15,2026-01-13T08:15:00,255.23,1012.275
2026-01-13,8,30,2026-01-13T08:30:00,270.29,1010.475
2026-01-13,8,45,2026-01-13T08:45:00,249.5,1007.825
2026-01-13,9,0,2026-01-13T09:00:00,246.01,994.475
2026-01-13,9,15,2026-01-13T09:15:00,264.73,1001.35
2026-01-13,9,30,2026-01-13T09:30:00,257.78,1001.1
2026-01-13,9,45,2026-01-13T09:45:00,246.05,1000.15
2026-01-13,10,0,2026-01-13T10:00:00,260.55,990.725
2026-01-13,10,15,2026-01-13T10:15:00,247.62,999.85
2026-01-13,10,30,2026-01-13T10:30:00,238.09,1001.95
2026-01-13,10,45,2026-01-13T10:45:00,218.25,1001.0
2026-01-13,11,0,2026-01-13T11:00:00,246.09,976.675
2026-01-13,11,15,2026-01-13T11:15:00,249.82,980.75
2026-01-13,11,30,2026-01-13T11:30:00,243.09,989.225
2026-01-13,11,45,2026-01-13T11:45:00,244.66,989.3
2026-01-13,12,0,2026-01-13T12:00:00,257.92,988.0
2026-01-13,12,15,2026-01-13T12:15:00,256.57,987.275
2026-01-13,12,30,2026-01-13T12:30:00,259.0,992.125
2026-01-13,12,45,2026-01-13T12:45:00,250.87,983.625
2026-01-13,13,0,2026-01-13T13:00:00,250.87,1015.725
2026-01-13,13,15,2026-01-13T13:15:00,247.11,1013.025
2026-01-13,13,30,2026-01-13T13:30:00,243.41,1016.5
2026-01-13,13,45,2026-01-13T13:45:00,236.65,1023.025
2026-01-13,14,0,2026-01-13T14:00:00,239.39,1035.175
2026-01-13,14,15,2026-01-13T14:15:00,253.11,1036.0
2026-01-13,14,30,2026-01-13T14:30:00,271.7,1039.025
2026-01-13,14,45,2026-01-13T14:45:00,275.8,1039.775
2026-01-13,15,0,2026-01-13T15:00:00,240.0,1040.425
2026-01-13,15,15,2026-01-13T15:15:00,247.99,1038.125
2026-01-13,15,30,2026-01-13T15:30:00,242.29,1035.4
2026-01-13,15,45,2026-01-13T15:45:00,240.0,1031.6
2026-01-13,16,0,2026-01-13T16:00:00,211.8,1056.1
2026-01-13,16,15,2026-01-13T16:15:00,228.13,1051.35
2026-01-13,16,30,2026-01-13T16:30:00,246.73,1057.525
2026-01-13,16,45,2026-01-13T16:45:00,284.13,1054.425
2026-01-13,17,0,2026-01-13T17:00:00,230.69,1044.875
2026-01-13,17,15,2026-01-13T17:15:00,234.58,1046.525
2026-01-13,17,30,2026-01-13T17:30:00,233.89,1049.5
2026-01-13,17,45,2026-01-13T17:45:00,225.74,1051.4
2026-01-13,18,0,2026-01-13T18:00:00,224.36,947.45
2026-01-13,18,15,2026-01-13T18:15:00,217.31,954.325
2026-01-13,18,30,2026-01-13T18:30:00,209.28,957.375
2026-01-13,18,45,2026-01-13T18:45:00,190.39,956.025
2026-01-13,19,0,2026-01-13T19:00:00,212.82,937.925
2026-01-13,19,15,2026-01-13T19:15:00,192.4,935.575
2026-01-13,19,30,2026-01-13T19:30:00,175.24,931.85
2026-01-13,19,45,2026-01-13T19:45:00,145.87,937.875
2026-01-13,20,0,2026-01-13T20:00:00,186.1,973.025
2026-01-13,20,15,2026-01-13T20:15:00,171.15,984.0
2026-01-13,20,30,2026-01-13T20:30:00,150.12,996.175
2026-01-13,20,45,2026-01-13T20:45:00,127.95,1006.175
2026-01-13,21,0,2026-01-13T21:00:00,141.1,1013.825
2026-01-13,21,15,2026-01-13T21:15:00,124.74,1020.55
2026-01-13,21,30,2026-01-13T21:30:00,113.87,1030.725
2026-01-13,21,45,2026-01-13T21:45:00,101.88,1036.65
2026-01-13,22,0,2026-01-13T22:00:00,109.1,984.475
2026-01-13,22,15,2026-01-13T22:15:00,107.31,965.625
2026-01-13,22,30,2026-01-13T22:30:00,104.64,974.825
2026-01-13,22,45,2026-01-13T22:45:00,95.99,979.55
2026-01-13,23,0,2026-01-13T23:00:00,107.34,952.425
2026-01-13,23,15,2026-01-13T23:15:00,100.56,965.575
2026-01-13,23,30,2026-01-13T23:30:00,95.44,976.2
2026-01-13,23,45,2026-01-13T23:45:00,88.41,994.4
2026-01-14,0,0,2026-01-14T00:00:00,112.23,1027.3
2026-01-14,0,15,2026-01-14T00:15:00,109.18,1032.4
2026-01-14,0,30,2026-01-14T00:30:00,106.35,1036.3
2026-01-14,0,45,2026-01-14T00:45:00,102.06,1035.15
2026-01-14,1,0,2026-01-14T01:00:00,106.61,1025.075
2026-01-14,1,15,2026-01-14T01:15:00,105.47,1022.4
2026-01-14,1,30,2026-01-14T01:30:00,101.66,1024.65
2026-01-14,1,45,2026-01-14T01:45:00,98.99,1019.95
2026-01-14,2,0,2026-01-14T02:00:00,99.41,987.2
2026-01-14,2,15,2026-01-14T02:15:00,99.03,991.55
2026-01-14,2,30,2026-01-14T02:30:00,97.27,993.35
2026-01-14,2,45,2026-01-14T02:45:00,96.63,996.9
2026-01-14,3,0,2026-01-14T03:00:00,98.02,1002.275
2026-01-14,3,15,2026-01-14T03:15:00,97.19,1005.95
2026-01-14,3,30,2026-01-14T03:30:00,97.02,1008.625
2026-01-14,3,45,2026-01-14T03:45:00,97.32,1009.375
2026-01-14,4,0,2026-01-14T04:00:00,96.01,1012.725
2026-01-14,4,15,2026-01-14T04:15:00,94.0,1005.35
2026-01-14,4,30,2026-01-14T04:30:00,98.59,993.65
2026-01-14,4,45,2026-01-14T04:45:00,101.48,990.65
2026-01-14,5,0,2026-01-14T05:00:00,100.63,1041.7
2026-01-14,5,15,2026-01-14T05:15:00,121.0,1036.8
2026-01-14,5,30,2026-01-14T05:30:00,109.02,1016.425
2026-01-14,5,45,2026-01-14T05:45:00,115.83,1013.675
2026-01-14,6,0,2026-01-14T06:00:00,106.76,1005.25
2026-01-14,6,15,2026-01-14T06:15:00,106.59,991.25
2026-01-14,6,30,2026-01-14T06:30:00,138.25,991.125
2026-01-14,6,45,2026-01-14T06:45:00,160.5,1004.225
2026-01-14,7,0,2026-01-14T07:00:00,155.96,1008.325
2026-01-14,7,15,2026-01-14T07:15:00,168.0,999.1
2026-01-14,7,30,2026-01-14T07:30:00,199.09,1003.325
2026-01-14,7,45,2026-01-14T07:45:00,159.0,1000.575
2026-01-14,8,0,2026-01-14T08:00:00,138.34,1002.975
2026-01-14,8,15,2026-01-14T08:15:00,150.81,999.525
2026-01-14,8,30,2026-01-14T08:30:00,160.0,996.675
2026-01-14,8,45,2026-01-14T08:45:00,175.0,994.55
2026-01-14,9,0,2026-01-14T09:00:00,177.0,985.775
2026-01-14,9,15,2026-01-14T09:15:00,150.44,984.375
2026-01-14,9,30,2026-01-14T09:30:00,140.24,986.15
2026-01-14,9,45,2026-01-14T09:45:00,133.24,987.975
2026-01-14,10,0,2026-01-14T10:00:00,138.12,968.8
2026-01-14,10,15,2026-01-14T10:15:00,120.42,977.175
2026-01-14,10,30,2026-01-14T10:30:00,116.47,983.175
2026-01-14,10,45,2026-01-14T10:45:00,122.29,986.0
2026-01-14,11,0,2026-01-14T11:00:00,122.63,977.775
2026-01-14,11,15,2026-01-14T11:15:00,125.89,981.525
2026-01-14,11,30,2026-01-14T11:30:00,123.04,984.6
2026-01-14,11,45,2026-01-14T11:45:00,122.29,986.45
2026-01-14,12,0,2026-01-14T12:00:00,126.47,984.275
2026-01-14,12,15,2026-01-14T12:15:00,122.57,977.55
2026-01-14,12,30,2026-01-14T12:30:00,121.31,975.575
2026-01-14,12,45,2026-01-14T12:45:00,135.28,971.7
2026-01-14,13,0,2026-01-14T13:00:00,121.06,1009.95
2026-01-14,13,15,2026-01-14T13:15:00,123.48,1006.675
2026-01-14,13,30,2026-01-14T13:30:00,124.26,1009.375
2026-01-14,13,45,2026-01-14T13:45:00,122.83,1018.625
2026-01-14,14,0,2026-01-14T14:00:00,118.32,1015.95
2026-01-14,14,15,2026-01-14T14:15:00,128.76,1017.4
2026-01-14,14,30,2026-01-14T14:30:00,141.56,1019.55
2026-01-14,14,45,2026-01-14T14:45:00,146.25,1019.75
2026-01-14,15,0,2026-01-14T15:00:00,136.77,987.525
2026-01-14,15,15,2026-01-14T15:15:00,152.71,984.95
2026-01-14,15,30,2026-01-14T15:30:00,172.73,982.8
2026-01-14,15,45,2026-01-14T15:45:00,174.9,981.4
2026-01-14,16,0,2026-01-14T16:00:00,133.03,1000.15
2026-01-14,16,15,2026-01-14T16:15:00,143.38,997.025
2026-01-14,16,30,2026-01-14T16:30:00,145.24,994.35
2026-01-14,16,45,2026-01-14T16:45:00,187.49,990.575
2026-01-14,17,0,2026-01-14T17:00:00,145.27,994.75
2026-01-14,17,15,2026-01-14T17:15:00,189.31,992.65
2026-01-14,17,30,2026-01-14T17:30:00,213.79,1011.375
2026-01-14,17,45,2026-01-14T17:45:00,197.28,1009.125
2026-01-14,18,0,2026-01-14T18:00:00,170.28,975.225
2026-01-14,18,15,2026-01-14T18:15:00,158.61,983.325
2026-01-14,18,30,2026-01-14T18:30:00,158.15,987.525
2026-01-14,18,45,2026-01-14T18:45:00,165.36,991.7
2026-01-14,19,0,2026-01-14T19:00:00,173.0,975.875
2026-01-14,19,15,2026-01-14T19:15:00,159.17,973.375
2026-01-14,19,30,2026-01-14T19:30:00,133.01,972.325
2026-01-14,19,45,2026-01-14T19:45:00,122.48,983.6
2026-01-14,20,0,2026-01-14T20:00:00,137.41,1015.45
2026-01-14,20,15,2026-01-14T20:15:00,144.86,1023.825
2026-01-14,20,30,2026-01-14T20:30:00,141.45,1039.225
2026-01-14,20,45,2026-01-14T20:45:00,133.3,1050.325
2026-01-14,21,0,2026-01-14T21:00:00,133.52,1059.45
2026-01-14,21,15,2026-01-14T21:15:00,136.44,1072.675
2026-01-14,21,30,2026-01-14T21:30:00,122.85,1079.125
2026-01-14,21,45,2026-01-14T21:45:00,115.99,1087.075
2026-01-14,22,0,2026-01-14T22:00:00,127.53,1053.175
2026-01-14,22,15,2026-01-14T22:15:00,129.9,1039.875
2026-01-14,22,30,2026-01-14T22:30:00,116.02,1042.0
2026-01-14,22,45,2026-01-14T22:45:00,109.66,1047.675
2026-01-14,23,0,2026-01-14T23:00:00,116.52,1052.15
2026-01-14,23,15,2026-01-14T23:15:00,109.42,1062.6
2026-01-14,23,30,2026-01-14T23:30:00,105.6,1010.675
2026-01-14,23,45,2026-01-14T23:45:00,101.02,918.6
2026-01-15,0,0,2026-01-15T00:00:00,114.84,1074.725
2026-01-15,0,15,2026-01-15T00:15:00,108.53,1077.275
2026-01-15,0,30,2026-01-15T00:30:00,101.74,1075.875
2026-01-15,0,45,2026-01-15T00:45:00,98.52,1075.025
2026-01-15,1,0,2026-01-15T01:00:00,104.91,1056.575
2026-01-15,1,15,2026-01-15T01:15:00,101.89,1056.5
2026-01-15,1,30,2026-01-15T01:30:00,104.6,1066.975
2026-01-15,1,45,2026-01-15T01:45:00,101.37,1067.1
2026-01-15,2,0,2026-01-15T02:00:00,105.91,1077.95
2026-01-15,2,15,2026-01-15T02:15:00,103.29,1086.225
2026-01-15,2,30,2026-01-15T02:30:00,101.83,1081.025
2026-01-15,2,45,2026-01-15T02:45:00,100.9,1082.6
2026-01-15,3,0,2026-01-15T03:00:00,101.17,1077.55
2026-01-15,3,15,2026-01-15T03:15:00,100.91,1079.025
2026-01-15,3,30,2026-01-15T03:30:00,100.24,1081.05
2026-01-15,3,45,2026-01-15T03:45:00,100.8,1080.625
2026-01-15,4,0,2026-01-15T04:00:00,100.76,1090.675
2026-01-15,4,15,2026-01-15T04:15:00,100.68,1086.1
2026-01-15,4,30,2026-01-15T04:30:00,102.0,1079.8
2026-01-15,4,45,2026-01-15T04:45:00,102.0,1072.475
2026-01-15,5,0,2026-01-15T05:00:00,102.67,1076.275
2026-01-15,5,15,2026-01-15T05:15:00,103.22,1065.55
2026-01-15,5,30,2026-01-15T05:30:00,109.54,1049.225
2026-01-15,5,45,2026-01-15T05:45:00,116.54,1045.925
2026-01-15,6,0,2026-01-15T06:00:00,109.34,1042.2
2026-01-15,6,15,2026-01-15T06:15:00,120.47,1028.9
2026-01-15,6,30,2026-01-15T06:30:00,140.16,1024.225
2026-01-15,6,45,2026-01-15T06:45:00,181.61,1048.625
2026-01-15,7,0,2026-01-15T07:00:00,149.1,1113.35
2026-01-15,7,15,2026-01-15T07:15:00,180.53,1109.425
2026-01-15,7,30,2026-01-15T07:30:00,182.14,1105.85
2026-01-15,7,45,2026-01-15T07:45:00,187.81,1106.775
2026-01-15,8,0,2026-01-15T08:00:00,179.95,1122.575
2026-01-15,8,15,2026-01-15T08:15:00,188.94,1121.325
2026-01-15,8,30,2026-01-15T08:30:00,191.33,1117.925
2026-01-15,8,45,2026-01-15T08:45:00,183.36,1114.125
2026-01-15,9,0,2026-01-15T09:00:00,186.59,1065.75
2026-01-15,9,15,2026-01-15T09:15:00,176.78,1061.025
2026-01-15,9,30,2026-01-15T09:30:00,175.06,1060.75
2026-01-15,9,45,2026-01-15T09:45:00,161.58,1059.35
2026-01-15,10,0,2026-01-15T10:00:00,182.7,985.575
2026-01-15,10,15,2026-01-15T10:15:00,158.14,983.025
2026-01-15,10,30,2026-01-15T10:30:00,153.17,984.525
2026-01-15,10,45,2026-01-15T10:45:00,146.0,986.225
2026-01-15,11,0,2026-01-15T11:00:00,161.58,959.975
2026-01-15,11,15,2026-01-15T11:15:00,160.39,963.55
2026-01-15,11,30,2026-01-15T11:30:00,156.98,965.975
2026-01-15,11,45,2026-01-15T11:45:00,149.99,966.65
2026-01-15,12,0,2026-01-15T12:00:00,152.01,959.5
2026-01-15,12,15,2026-01-15T12:15:00,146.87,958.425
2026-01-15,12,30,2026-01-15T12:30:00,146.27,958.1
2026-01-15,12,45,2026-01-15T12:45:00,148.33,956.05
2026-01-15,13,0,2026-01-15T13:00:00,154.14,966.875
2026-01-15,13,15,2026-01-15T13:15:00,153.86,965.425
2026-01-15,13,30,2026-01-15T13:30:00,152.04,971.125
2026-01-15,13,45,2026-01-15T13:45:00,147.88,984.8
2026-01-15,14,0,2026-01-15T14:00:00,136.92,974.15
2026-01-15,14,15,2026-01-15T14:15:00,146.75,975.375
2026-01-15,14,30,2026-01-15T14:30:00,156.39,975.425
2026-01-15,14,45,2026-01-15T14:45:00,159.36,974.925
2026-01-15,15,0,2026-01-15T15:00:00,142.31,1004.9
2026-01-15,15,15,2026-01-15T15:15:00,157.86,1000.5
2026-01-15,15,30,2026-01-15T15:30:00,184.62,1002.9
2026-01-15,15,45,2026-01-15T15:45:00,175.21,995.0
2026-01-15,16,0,2026-01-15T16:00:00,164.97,1066.625
2026-01-15,16,15,2026-01-15T16:15:00,167.86,1063.125
2026-01-15,16,30,2026-01-15T16:30:00,172.13,1059.2
2026-01-15,16,45,2026-01-15T16:45:00,170.33,1055.35
2026-01-15,17,0,2026-01-15T17:00:00,187.94,1092.75
2026-01-15,17,15,2026-01-15T17:15:00,196.68,1090.6
2026-01-15,17,30,2026-01-15T17:30:00,159.16,1088.025
2026-01-15,17,45,2026-01-15T17:45:00,147.56,1093.65
2026-01-15,18,0,2026-01-15T18:00:00,181.24,1047.625
2026-01-15,18,15,2026-01-15T18:15:00,163.91,1049.65
2026-01-15,18,30,2026-01-15T18:30:00,180.92,1057.425
2026-01-15,18,45,2026-01-15T18:45:00,133.93,1057.525
2026-01-15,19,0,2026-01-15T19:00:00,162.2,969.375
2026-01-15,19,15,2026-01-15T19:15:00,151.63,964.875
2026-01-15,19,30,2026-01-15T19:30:00,152.54,968.9
2026-01-15,19,45,2026-01-15T19:45:00,135.07,974.875
2026-01-15,20,0,2026-01-15T20:00:00,165.2,1020.0
2026-01-15,20,15,2026-01-15T20:15:00,133.59,1020.225
2026-01-15,20,30,2026-01-15T20:30:00,129.52,1033.325
2026-01-15,20,45,2026-01-15T20:45:00,112.84,1043.65
2026-01-15,21,0,2026-01-15T21:00:00,123.4,1052.0
2026-01-15,21,15,2026-01-15T21:15:00,121.65,1058.875
2026-01-15,21,30,2026-01-15T21:30:00,111.19,1071.025
2026-01-15,21,45,2026-01-15T21:45:00,102.2,1079.75
2026-01-15,22,0,2026-01-15T22:00:00,114.23,1019.5
2026-01-15,22,15,2026-01-15T22:15:00,109.93,1001.875
2026-01-15,22,30,2026-01-15T22:30:00,102.71,949.975
2026-01-15,22,45,2026-01-15T22:45:00,101.99,848.175
2026-01-15,23,0,2026-01-15T23:00:00,108.23,803.925
2026-01-15,23,15,2026-01-15T23:15:00,103.0,820.6
2026-01-15,23,30,2026-01-15T23:30:00,101.62,836.225
2026-01-15,23,45,2026-01-15T23:45:00,92.59,852.125
2026-01-16,0,0,2026-01-16T00:00:00,103.49,834.7
2026-01-16,0,15,2026-01-16T00:15:00,98.69,841.275
2026-01-16,0,30,2026-01-16T00:30:00,94.78,847.2
2026-01-16,0,45,2026-01-16T00:45:00,96.22,850.85
2026-01-16,1,0,2026-01-16T01:00:00,98.14,808.15
2026-01-16,1,15,2026-01-16T01:15:00,95.72,805.275
2026-01-16,1,30,2026-01-16T01:30:00,95.0,808.0
2026-01-16,1,45,2026-01-16T01:45:00,111.0,823.45
2026-01-16,2,0,2026-01-16T02:00:00,119.84,853.925
2026-01-16,2,15,2026-01-16T02:15:00,119.1,858.725
