date,block,block_start,direction,count,max_price,p10,p25,p50,p75,p90,total_volume
2025-12-25,4,16:00,up,3,8.45,7.56,7.72,8.00,8.22,8.36,7.0
2025-12-25,5,20:00,up,3,2.37,0.66,0.68,0.70,1.54,2.04,9.0
2025-12-26,0,00:00,down,10,1.00,0.26,0.26,0.29,0.34,0.50,43.0
2025-12-26,0,00:00,up,41,7.77,7.00,7.34,7.53,7.62,7.70,336.0
2025-12-26,1,04:00,down,1,0.15,0.15,0.15,0.15,0.15,0.15,2.0
2025-12-26,1,04:00,up,3,3.83,0.84,1.04,1.38,2.60,3.34,6.0
2025-12-26,2,08:00,down,1,0.25,0.25,0.25,0.25,0.25,0.25,2.0
2025-12-26,2,08:00,up,1,4.75,4.75,4.75,4.75,4.75,4.75,13.0
2025-12-26,3,12:00,up,2,0.70,0.66,0.66,0.68,0.69,0.69,5.0
2025-12-26,4,16:00,down,2,0.12,0.09,0.10,0.10,0.11,0.12,2.0
2025-12-26,4,16:00,up,3,8.00,1.98,3.90,7.10,7.55,7.82,8.0
2025-12-26,5,20:00,down,1,0.14,0.14,0.14,0.14,0.14,0.14,2.0
2025-12-26,5,20:00,up,2,2.10,0.84,1.05,1.40,1.75,1.96,9.0
2025-12-27,0,00:00,down,8,0.35,0.25,0.27,0.29,0.30,0.33,44.0
2025-12-27,0,00:00,up,50,7.30,6.17,6.42,6.74,6.94,7.05,384.0
2025-12-27,1,04:00,down,1,0.25,0.25,0.25,0.25,0.25,0.25,1.0
2025-12-27,1,04:00,up,4,3.49,0.67,0.69,1.10,2.00,2.89,13.0
2025-12-27,2,08:00,down,1,0.25,0.25,0.25,0.25,0.25,0.25,2.0
2025-12-27,2,08:00,up,3,7.98,2.09,4.17,7.65,7.82,7.91,11.0
2025-12-27,3,12:00,up,2,0.70,0.66,0.66,0.68,0.69,0.69,8.0
2025-12-27,4,16:00,down,1,0.12,0.12,0.12,0.12,0.12,0.12,1.0
2025-12-27,4,16:00,up,2,5.77,1.21,1.97,3.23,4.50,5.26,9.0
2025-12-27,5,20:00,down,1,0.19,0.19,0.19,0.19,0.19,0.19,1.0
2025-12-27,5,20:00,up,3,7.65,1.19,1.92,3.14,5.39,6.75,12.0
2025-12-28,0,00:00,down,9,0.35,0.20,0.21,0.27,0.29,0.30,39.0
2025-12-28,0,00:00,up,49,6.61,5.56,5.88,6.23,6.46,6.55,381.0
2025-12-28,1,04:00,up,5,3.20,1.12,1.75,2.00,2.49,2.92,18.0
2025-12-28,2,08:00,up,2,3.23,0.95,1.33,1.97,2.60,2.98,9.0
2025-12-28,3,12:00,down,2,0.25,0.21,0.21,0.23,0.24,0.24,4.0
2025-12-28,3,12:00,up,3,2.79,0.66,0.68,0.70,1.74,2.37,15.0
2025-12-28,4,16:00,up,2,5.50,5.24,5.28,5.36,5.43,5.47,10.0
2025-12-28,5,20:00,up,3,2.98,1.06,1.60,2.49,2.74,2.88,14.0
2025-12-29,0,00:00,down,7,0.23,0.18,0.20,0.20,0.21,0.22,34.0
2025-12-29,0,00:00,up,46,6.66,5.39,5.60,5.98,6.24,6.30,389.0
2025-12-29,1,04:00,up,1,0.70,0.70,0.70,0.70,0.70,0.70,3.0
2025-12-29,2,08:00,up,1,4.04,4.04,4.04,4.04,4.04,4.04,1.0
2025-12-29,3,12:00,up,1,0.70,0.70,0.70,0.70,0.70,0.70,4.0
2025-12-29,4,16:00,up,2,20.00,7.12,9.27,12.84,16.42,18.57,5.0
2025-12-29,5,20:00,down,1,0.15,0.15,0.15,0.15,0.15,0.15,1.0
2025-12-29,5,20:00,up,1,2.35,2.35,2.35,2.35,2.35,2.35,4.0
2025-12-30,0,00:00,down,9,0.18,0.14,0.15,0.15,0.16,0.18,35.0
2025-12-30,0,00:00,up,52,6.96,4.99,5.68,5.91,6.05,6.15,379.0
2025-12-30,1,04:00,up,1,0.70,0.70,0.70,0.70,0.70,0.70,4.0
2025-12-30,2,08:00,down,2,0.14,0.12,0.12,0.13,0.14,0.14,3.0
2025-12-30,2,08:00,up,2,5.55,3.67,3.98,4.50,5.03,5.34,4.0
2025-12-30,3,12:00,up,1,0.70,0.70,0.70,0.70,0.70,0.70,3.0
2025-12-30,4,16:00,down,2,0.12,0.12,0.12,0.12,0.12,0.12,4.0
2025-12-30,4,16:00,up,1,7.10,7.10,7.10,7.10,7.10,7.10,5.0
2025-12-30,5,20:00,down,1,0.14,0.14,0.14,0.14,0.14,0.14,1.0
2025-12-30,5,20:00,up,2,0.70,0.66,0.66,0.68,0.69,0.69,5.0
2025-12-31,0,00:00,down,7,0.16,0.14,0.14,0.14,0.15,0.15,34.0
2025-12-31,0,00:00,up,55,7.14,5.10,5.53,5.91,6.00,6.41,401.0
2025-12-31,1,04:00,up,4,1.58,0.88,1.15,1.40,1.51,1.55,15.0
2025-12-31,2,08:00,up,4,5.70,1.40,2.44,3.94,5.07,5.45,11.0
2025-12-31,3,12:00,up,3,2.34,0.66,0.68,0.70,1.52,2.01,13.0
2025-12-31,4,16:00,up,2,10.00,4.74,5.62,7.08,8.54,9.42,18.0
2025-12-31,5,20:00,up,3,2.54,0.66,0.68,0.70,1.62,2.17,11.0
2025-10-20,0,00:00,down,9,0.49,0.30,0.35,0.39,0.43,0.48,28.0
2025-10-20,0,00:00,up,52,19.11,16.00,17.00,17.70,17.95,18.23,356.0
2025-10-20,2,08:00,down,1,0.30,0.30,0.30,0.30,0.30,0.30,1.0
2025-10-20,4,16:00,down,1,0.30,0.30,0.30,0.30,0.30,0.30,2.0
2025-10-20,5,20:00,up,1,15.50,15.50,15.50,15.50,15.50,15.50,2.0
2025-10-26,0,00:00,down,10,2.68,1.58,1.74,2.07,2.30,2.34,28.0
2025-10-26,0,00:00,up,48,15.20,13.94,14.14,14.30,14.53,14.99,407.0
2025-10-26,1,04:00,up,1,7.67,7.67,7.67,7.67,7.67,7.67,6.0
2025-10-26,2,08:00,up,2,1.44,1.44,1.44,1.44,1.44,1.44,6.0
2025-10-26,3,12:00,up,2,1.02,1.02,1.02,1.02,1.02,1.02,6.0
2025-10-26,4,16:00,up,2,13.23,13.23,13.23,13.23,13.23,13.23,6.0
2025-10-26,5,20:00,up,2,6.60,6.60,6.60,6.60,6.60,6.60,7.0
2025-10-27,0,00:00,down,7,1.50,1.21,1.34,1.50,1.50,1.50,26.0
2025-10-27,0,00:00,up,46,15.40,14.09,14.42,14.74,14.92,15.40,337.0
2025-10-27,1,04:00,down,1,0.02,0.02,0.02,0.02,0.02,0.02,4.0
