date,block,block_start,direction,count,max_price,p10,p25,p50,p75,p90,total_volume
2026-01-06,5,20:00,down,4,6.37,5.85,5.85,6.11,6.37,6.37,164.0
2026-01-06,5,20:00,up,11,37.98,32.00,32.05,37.98,37.98,37.98,343.0
2026-01-07,0,00:00,down,13,6.37,3.20,4.00,5.00,6.37,6.37,332.0
2026-01-07,0,00:00,up,13,40.00,30.40,32.00,37.98,37.98,37.98,471.0
2026-01-07,1,04:00,down,3,6.37,5.10,5.58,6.37,6.37,6.37,83.0
2026-01-07,1,04:00,up,8,39.97,34.70,35.00,35.62,39.97,39.97,216.0
2026-01-07,2,08:00,down,12,6.37,3.10,4.00,4.92,5.85,6.32,337.0
2026-01-07,2,08:00,up,22,39.97,32.04,33.00,37.98,39.47,39.97,552.0
2026-01-07,3,12:00,down,7,6.37,3.00,3.50,4.00,5.19,6.37,132.0
2026-01-07,3,12:00,up,6,37.98,28.00,32.33,35.49,37.98,37.98,222.0
2026-01-07,4,16:00,down,5,5.85,5.85,5.85,5.85,5.85,5.85,266.0
2026-01-07,4,16:00,up,16,39.97,34.00,34.78,35.83,39.97,39.97,317.0
2026-01-07,5,20:00,down,4,6.37,5.85,5.85,6.11,6.37,6.37,164.0
2026-01-07,5,20:00,up,11,37.98,32.00,32.05,37.98,37.98,37.98,343.0
2026-01-08,0,00:00,down,13,6.37,3.20,4.00,5.00,6.37,6.37,332.0
2026-01-08,0,00:00,up,12,40.00,30.20,32.00,37.98,37.98,37.98,466.0
2026-01-08,1,04:00,down,3,6.37,5.10,5.58,6.37,6.37,6.37,83.0
2026-01-08,1,04:00,up,7,39.97,34.60,35.00,36.00,39.97,39.97,211.0
2026-01-08,2,08:00,down,9,6.37,3.80,4.00,5.85,5.85,6.37,300.0
2026-01-08,2,08:00,up,16,39.97,32.00,33.00,37.98,37.98,39.97,446.0
2026-01-08,3,12:00,down,6,6.37,3.00,3.25,4.00,5.78,6.37,120.0
2026-01-08,3,12:00,up,4,37.98,28.12,34.46,37.98,37.98,37.98,198.0
2026-01-08,4,16:00,down,5,5.85,5.85,5.85,5.85,5.85,5.85,266.0
2026-01-08,4,16:00,up,14,39.97,34.00,35.00,37.98,39.97,39.97,307.0
2026-01-08,5,20:00,down,4,6.37,5.85,5.85,6.11,6.37,6.37,164.0
2026-01-08,5,20:00,up,10,37.98,31.19,32.25,37.98,37.98,37.98,338.0
2026-01-09,0,00:00,down,11,5.70,3.43,4.00,4.99,4.99,4.99,379.0
2026-01-09,0,00:00,up,12,40.00,32.10,33.00,37.88,37.93,37.93,481.0
2026-01-09,1,04:00,down,4,4.99,3.89,4.60,4.99,4.99,4.99,142.0
2026-01-09,1,04:00,up,7,39.92,34.60,35.50,36.00,39.92,39.92,211.0
2026-01-09,2,08:00,down,11,5.49,3.58,4.99,5.49,5.49,5.49,481.0
2026-01-09,2,08:00,up,20,39.92,32.33,33.00,37.88,39.92,39.92,554.0
2026-01-09,3,12:00,down,3,4.99,4.99,4.99,4.99,4.99,4.99,137.0
2026-01-09,3,12:00,up,5,37.93,27.17,32.10,37.93,37.93,37.93,203.0
2026-01-09,4,16:00,down,13,5.49,4.99,4.99,5.49,5.49,5.49,711.0
2026-01-09,4,16:00,up,21,39.92,34.12,35.00,37.93,39.92,39.92,505.0
2026-01-09,5,20:00,down,7,5.49,4.36,4.99,4.99,5.49,5.49,279.0
2026-01-09,5,20:00,up,9,37.93,30.38,32.10,33.00,37.93,37.93,235.0
2026-01-10,0,00:00,down,8,4.90,3.59,3.90,4.00,4.12,4.62,191.0
2026-01-10,0,00:00,up,15,37.93,30.00,31.48,32.00,37.88,37.93,420.0
2026-01-10,1,04:00,down,1,3.58,3.58,3.58,3.58,3.58,3.58,5.0
2026-01-10,1,04:00,up,8,39.92,34.70,35.20,36.00,39.92,39.92,216.0
2026-01-10,2,08:00,down,2,3.68,3.59,3.60,3.63,3.66,3.67,10.0
2026-01-10,2,08:00,up,24,39.92,32.40,33.38,36.69,37.93,39.92,519.0
2026-01-10,3,12:00,up,5,37.93,27.32,32.47,37.93,37.93,37.93,203.0
2026-01-10,4,16:00,down,2,3.68,3.43,3.47,3.54,3.61,3.65,10.0
2026-01-10,4,16:00,up,20,39.92,34.67,35.75,37.47,39.92,39.92,433.0
2026-01-10,5,20:00,down,2,3.82,3.60,3.64,3.70,3.76,3.80,10.0
2026-01-10,5,20:00,up,14,37.93,31.26,32.00,32.73,37.93,37.93,311.0
2026-01-11,0,00:00,down,7,4.90,3.59,3.79,4.00,4.25,4.66,189.0
2026-01-11,0,00:00,up,14,37.93,30.30,31.95,32.40,37.88,37.93,416.0
2026-01-11,1,04:00,down,1,3.58,3.58,3.58,3.58,3.58,3.58,5.0
2026-01-11,1,04:00,up,8,39.92,34.70,35.20,36.00,39.92,39.92,216.0
2026-01-11,2,08:00,down,2,3.68,3.59,3.60,3.63,3.66,3.67,10.0
2026-01-11,2,08:00,up,24,39.92,32.40,33.38,36.69,37.93,39.92,519.0
2026-01-11,3,12:00,up,5,37.93,27.32,32.47,37.93,37.93,37.93,203.0
2026-01-11,4,16:00,down,2,3.68,3.43,3.47,3.54,3.61,3.65,10.0
2026-01-11,4,16:00,up,20,39.92,34.67,35.75,37.47,39.92,39.92,433.0
2026-01-11,5,20:00,down,2,3.82,3.60,3.64,3.70,3.76,3.80,10.0
2026-01-11,5,20:00,up,14,37.93,31.26,32.00,32.73,37.93,37.93,311.0
2026-01-12,0,00:00,down,7,4.90,3.59,3.79,4.00,4.25,4.66,189.0
2026-01-12,0,00:00,up,15,40.00,30.40,31.95,32.80,37.91,37.93,496.0
2026-01-12,1,04:00,down,1,3.58,3.58,3.58,3.58,3.58,3.58,5.0
2026-01-12,1,04:00,up,8,39.92,34.70,35.20,36.00,39.92,39.92,216.0
2026-01-12,2,08:00,down,2,3.68,3.59,3.60,3.63,3.66,3.67,10.0
2026-01-12,2,08:00,up,24,39.92,32.40,33.38,36.69,37.93,39.92,519.0
2026-01-12,3,12:00,up,5,37.93,27.32,32.47,37.93,37.93,37.93,203.0
2026-01-12,4,16:00,down,2,3.68,3.43,3.47,3.54,3.61,3.65,10.0
2026-01-12,4,16:00,up,20,39.92,34.67,35.75,37.47,39.92,39.92,433.0
2026-01-12,5,20:00,down,2,3.82,3.60,3.64,3.70,3.76,3.80,10.0
2026-01-12,5,20:00,up,15,37.93,31.34,32.00,32.80,37.93,37.93,330.0
2026-01-13,0,00:00,down,9,4.00,3.17,3.88,3.88,3.88,3.90,356.0
2026-01-13,0,00:00,up,12,40.00,31.16,31.70,31.88,31.91,32.00,481.0
2026-01-13,1,04:00,down,4,3.88,3.38,3.70,3.88,3.88,3.88,142.0
2026-01-13,1,04:00,up,7,39.92,34.46,35.38,36.00,39.92,39.92,225.0
2026-01-13,2,08:00,down,11,3.88,3.18,3.88,3.88,3.88,3.88,465.0
2026-01-13,2,08:00,up,20,39.92,31.87,31.88,33.00,36.26,39.92,506.0
2026-01-13,3,12:00,down,3,3.88,3.88,3.88,3.88,3.88,3.88,137.0
2026-01-13,3,12:00,up,5,37.93,26.95,31.53,37.93,37.93,37.93,213.0
2026-01-13,4,16:00,down,10,3.88,3.18,3.88,3.88,3.88,3.88,496.0
2026-01-13,4,16:00,up,16,39.92,34.59,35.49,38.46,39.92,39.92,364.0
2026-01-13,5,20:00,down,8,3.88,3.19,3.71,3.88,3.88,3.88,300.0
2026-01-13,5,20:00,up,14,33.00,31.10,31.62,31.88,31.97,32.70,374.0
2026-01-14,0,00:00,down,10,3.60,2.98,3.11,3.43,3.43,3.45,370.0
2026-01-14,0,00:00,up,13,40.00,28.31,29.00,37.98,37.98,37.98,497.0
2026-01-14,1,04:00,down,3,3.43,3.43,3.43,3.43,3.43,3.43,137.0
2026-01-14,1,04:00,up,8,39.99,35.40,36.00,36.61,39.99,39.99,226.0
2026-01-14,2,08:00,down,11,3.43,2.76,3.43,3.43,3.43,3.43,445.0
2026-01-14,2,08:00,up,15,39.99,29.16,33.31,37.98,37.98,39.99,495.0
2026-01-14,3,12:00,down,7,3.43,3.26,3.43,3.43,3.43,3.43,249.0
2026-01-14,3,12:00,up,11,37.98,29.00,32.00,37.98,37.98,37.98,395.0
2026-01-14,4,16:00,down,10,3.43,3.36,3.43,3.43,3.43,3.43,550.0
2026-01-14,4,16:00,up,19,39.99,34.00,36.00,37.00,39.99,39.99,401.0
2026-01-14,5,20:00,down,5,3.43,2.76,2.77,3.43,3.43,3.43,147.0
2026-01-14,5,20:00,up,14,37.98,28.40,29.03,29.61,37.98,37.98,379.0
2026-01-15,0,00:00,down,14,5.00,2.98,2.98,2.98,3.00,3.00,472.0
2026-01-15,0,00:00,up,17,40.00,29.00,29.64,30.38,30.38,39.99,671.0
2026-01-15,1,04:00,down,6,2.98,2.98,2.98,2.98,2.98,2.98,242.0
2026-01-15,1,04:00,up,11,39.99,30.38,32.19,36.00,38.50,39.99,388.0
2026-01-15,2,08:00,down,11,2.98,2.21,2.98,2.98,2.98,2.98,465.0
2026-01-15,2,08:00,up,15,39.99,30.38,30.69,32.00,39.99,39.99,460.0
2026-01-15,3,12:00,down,3,2.98,2.98,2.98,2.98,2.98,2.98,137.0
2026-01-15,3,12:00,up,10,39.99,29.39,30.25,31.00,37.99,39.99,223.0
2026-01-15,4,16:00,down,11,2.98,2.17,2.28,2.28,2.63,2.98,555.0
2026-01-15,4,16:00,up,19,39.99,34.00,36.00,37.00,39.99,39.99,390.0
2026-01-15,5,20:00,down,5,2.98,2.20,2.24,2.98,2.98,2.98,147.0
2026-01-15,5,20:00,up,14,39.99,29.00,29.16,30.00,30.97,39.99,257.0
2026-01-16,0,00:00,down,14,7.50,3.00,3.50,4.98,4.98,4.98,472.0
2026-01-16,0,00:00,up,22,40.00,28.00,28.12,28.38,31.00,39.99,689.0
2026-01-16,1,04:00,down,6,4.98,4.98,4.98,4.98,4.98,4.98,242.0
2026-01-16,1,04:00,up,11,39.99,28.38,31.19,35.00,37.78,39.99,386.0
2026-01-16,2,08:00,down,17,4.98,1.93,2.00,2.40,3.00,4.98,556.0
2026-01-16,2,08:00,up,18,39.99,28.00,28.38,32.00,39.99,39.99,471.0
2026-01-16,3,12:00,down,5,4.98,3.00,3.00,4.98,4.98,4.98,178.0
2026-01-16,3,12:00,up,7,39.99,28.76,32.00,32.00,39.99,39.99,206.0
2026-01-16,4,16:00,down,15,3.00,1.91,1.98,1.98,2.40,2.76,601.0
2026-01-16,4,16:00,up,18,39.99,34.00,35.00,37.98,39.99,39.99,381.0
2026-01-16,5,20:00,down,4,4.98,3.00,4.27,4.98,4.98,4.98,142.0
2026-01-16,5,20:00,up,14,39.99,28.95,30.00,31.00,31.84,39.99,250.0
2026-01-17,0,00:00,down,11,9.90,3.00,3.35,7.48,7.48,7.48,367.0
2026-01-17,0,00:00,up,20,40.00,24.28,24.28,26.31,31.17,39.99,659.0
2026-01-17,1,04:00,down,6,7.48,7.48,7.48,7.48,7.48,7.48,242.0
2026-01-17,1,04:00,up,11,39.99,24.28,29.14,35.00,37.53,39.99,390.0
2026-01-17,2,08:00,down,20,7.48,1.91,1.94,1.94,3.00,7.48,805.0
2026-01-17,2,08:00,up,20,39.99,24.28,26.00,32.00,39.99,39.99,450.0
2026-01-17,3,12:00,down,16,7.48,3.00,6.36,7.48,7.48,7.48,559.0
2026-01-17,3,12:00,up,17,39.99,24.28,24.28,24.28,32.00,39.99,756.0
2026-01-17,4,16:00,down,15,3.00,1.56,1.94,1.94,2.21,2.40,601.0
2026-01-17,4,16:00,up,19,39.99,34.00,34.28,35.49,39.99,39.99,423.0
2026-01-17,5,20:00,down,6,7.48,3.00,3.17,5.59,7.48,7.48,165.0
2026-01-17,5,20:00,up,12,39.99,30.30,30.93,31.19,34.00,39.99,280.0
2026-01-18,0,00:00,down,12,40.00,3.00,3.53,7.48,7.48,9.66,447.0
2026-01-18,0,00:00,up,18,40.00,24.28,24.28,26.00,31.00,39.99,649.0
2026-01-18,1,04:00,down,6,7.48,7.48,7.48,7.48,7.48,7.48,242.0
2026-01-18,1,04:00,up,12,39.99,24.28,26.04,34.53,36.29,39.99,395.0
2026-01-18,2,08:00,down,20,7.48,1.91,1.94,1.94,3.00,7.48,792.0
2026-01-18,2,08:00,up,20,39.99,24.28,26.00,32.00,39.99,39.99,450.0
2026-01-18,3,12:00,down,16,7.48,3.00,6.36,7.48,7.48,7.48,556.0
2026-01-18,3,12:00,up,17,39.99,24.28,24.28,24.28,32.00,39.99,756.0
2026-01-18,4,16:00,down,15,3.00,1.56,1.94,1.94,2.21,2.40,601.0
2026-01-18,4,16:00,up,20,39.99,34.00,34.38,35.28,39.99,39.99,428.0
2026-01-18,5,20:00,down,7,9.90,3.00,3.35,7.48,7.48,8.45,265.0
2026-01-18,5,20:00,up,16,39.99,30.48,31.00,31.48,32.18,39.99,300.0
2026-01-19,0,00:00,down,14,9.90,3.00,4.65,7.48,7.48,7.48,472.0
2026-01-19,0,00:00,up,21,40.00,24.28,24.28,26.63,31.68,39.99,692.0
2026-01-19,1,04:00,down,6,7.48,7.48,7.48,7.48,7.48,7.48,242.0
2026-01-19,1,04:00,up,11,39.99,24.28,29.14,35.00,37.53,39.99,390.0
2026-01-19,2,08:00,down,15,7.48,1.00,1.94,1.94,3.00,7.48,603.0
2026-01-19,2,08:00,up,15,39.99,24.28,25.94,32.00,39.99,39.99,465.0
2026-01-19,3,12:00,down,7,7.48,3.00,3.00,3.00,7.48,7.48,262.0
2026-01-19,3,12:00,up,8,39.99,25.28,30.27,32.00,39.99,39.99,229.0
2026-01-19,4,16:00,down,15,3.00,1.38,1.94,1.94,2.21,2.40,616.0
2026-01-19,4,16:00,up,15,39.99,34.00,35.00,39.99,39.99,39.99,361.0
2026-01-19,5,20:00,down,6,7.48,3.00,3.17,5.59,7.48,7.48,165.0
2026-01-19,5,20:00,up,14,39.99,30.39,31.00,31.86,32.19,39.99,262.0
2026-01-20,0,00:00,down,13,7.50,4.23,7.48,7.48,7.48,7.48,471.0
2026-01-20,0,00:00,up,19,40.00,21.80,23.54,24.28,30.90,39.99,692.0
2026-01-20,1,04:00,down,6,7.48,7.48,7.48,7.48,7.48,7.48,242.0
2026-01-20,1,04:00,up,12,39.99,24.28,24.28,33.28,35.92,39.99,415.0
2026-01-20,2,08:00,down,16,7.48,1.00,1.16,1.94,4.00,7.48,608.0
2026-01-20,2,08:00,up,20,39.99,22.61,24.28,33.61,39.99,39.99,536.0
2026-01-20,3,12:00,down,7,7.48,4.00,4.00,4.00,7.48,7.48,262.0
2026-01-20,3,12:00,up,10,39.99,20.90,22.47,32.00,38.01,39.99,248.0
2026-01-20,4,16:00,down,14,4.00,1.28,1.94,1.94,2.30,2.40,611.0
2026-01-20,4,16:00,up,13,39.99,34.00,34.12,39.99,39.99,39.99,377.0
2026-01-20,5,20:00,down,7,7.48,3.08,4.00,5.13,7.48,7.48,170.0
2026-01-20,5,20:00,up,14,39.99,30.00,30.73,31.91,32.87,39.99,291.0
2026-01-21,0,00:00,down,13,7.48,5.72,6.00,7.48,7.48,7.48,473.0
2026-01-21,0,00:00,up,25,40.00,20.89,21.27,21.28,31.00,39.99,783.0
2026-01-21,1,04:00,down,6,7.48,7.48,7.48,7.48,7.48,7.48,242.0
2026-01-21,1,04:00,up,13,35.01,21.28,21.28,33.28,34.00,34.01,436.0
2026-01-21,2,08:00,down,16,7.48,1.00,1.01,1.28,6.00,7.48,607.0
2026-01-21,2,08:00,up,19,39.99,21.07,22.88,33.03,39.99,39.99,556.0
2026-01-21,3,12:00,down,7,7.48,6.00,6.00,6.00,7.48,7.48,264.0
2026-01-21,3,12:00,up,9,33.28,20.00,23.89,32.00,33.28,33.28,252.0
2026-01-21,4,16:00,down,14,6.00,1.08,1.28,1.28,2.73,2.98,615.0
2026-01-21,4,16:00,up,15,39.99,34.00,34.79,39.99,39.99,39.99,404.0
2026-01-21,5,20:00,down,7,7.48,4.05,5.83,6.00,7.48,7.48,172.0
2026-01-21,5,20:00,up,16,33.43,31.00,31.30,32.22,33.17,33.28,329.0
2026-01-22,0,00:00,down,13,6.00,5.28,5.28,5.28,5.28,5.96,473.0
2026-01-22,0,00:00,up,24,40.00,18.79,19.59,20.28,30.00,39.99,795.0
2026-01-22,1,04:00,down,6,5.28,5.28,5.28,5.28,5.28,5.28,258.0
2026-01-22,1,04:00,up,13,33.28,19.90,20.28,31.00,33.00,33.28,420.0
2026-01-22,2,08:00,down,16,6.00,0.88,0.95,1.00,5.28,5.64,544.0
2026-01-22,2,08:00,up,23,39.99,20.34,22.44,34.00,37.75,39.99,692.0
2026-01-22,3,12:00,down,6,6.00,5.28,5.28,5.64,6.00,6.00,201.0
2026-01-22,3,12:00,up,10,30.88,22.88,23.13,29.00,30.44,30.88,403.0
2026-01-22,4,16:00,down,13,2.00,0.88,0.88,1.00,1.88,1.98,595.0
2026-01-22,4,16:00,up,21,39.99,31.00,33.28,35.33,39.99,39.99,635.0
2026-01-22,5,20:00,down,7,6.00,3.94,5.28,5.28,5.91,6.00,172.0
2026-01-22,5,20:00,up,18,32.39,28.00,28.90,29.87,30.29,31.12,349.0
2026-01-23,0,00:00,down,14,40.00,4.07,4.23,4.88,4.88,5.10,550.0
2026-01-23,0,00:00,up,24,39.99,17.34,17.85,20.28,30.00,37.33,766.0
2026-01-23,1,04:00,down,6,4.88,4.23,4.23,4.55,4.88,4.88,238.0
2026-01-23,1,04:00,up,13,33.28,18.34,20.28,30.00,33.00,33.28,450.0
2026-01-23,2,08:00,down,16,4.88,0.99,0.99,1.00,4.06,4.88,577.0
2026-01-23,2,08:00,up,26,39.99,18.85,21.88,33.33,35.12,39.99,695.0
2026-01-23,3,12:00,down,12,4.88,4.00,4.00,4.23,4.88,4.88,409.0
2026-01-23,3,12:00,up,18,27.88,19.23,22.88,22.88,26.60,27.88,655.0
2026-01-23,4,16:00,down,14,4.00,0.95,0.99,0.99,1.17,1.23,610.0
2026-01-23,4,16:00,up,28,39.99,28.92,30.13,35.02,39.99,39.99,714.0
2026-01-23,5,20:00,down,6,4.25,4.00,4.06,4.23,4.23,4.24,172.0
2026-01-23,5,20:00,up,14,31.31,26.00,26.41,27.13,29.31,30.57,320.0
2026-01-24,0,00:00,down,14,7.50,3.02,3.88,3.88,4.00,4.00,487.0
2026-01-24,0,00:00,up,26,40.00,17.07,17.32,17.59,29.00,29.88,769.0
2026-01-24,1,04:00,down,9,4.00,2.96,3.88,3.88,3.88,3.90,353.0
2026-01-24,1,04:00,up,14,33.00,17.32,17.33,28.00,29.88,30.11,431.0
2026-01-24,2,08:00,down,18,4.00,0.99,0.99,1.00,3.88,4.00,655.0
2026-01-24,2,08:00,up,29,39.99,18.32,19.40,31.00,33.06,35.73,634.0
2026-01-24,3,12:00,down,21,39.99,3.00,3.88,4.00,39.99,39.99,786.0
2026-01-24,3,12:00,up,17,26.80,18.19,18.32,19.13,24.84,24.99,603.0
2026-01-24,4,16:00,down,14,4.00,0.99,0.99,0.99,1.00,3.10,601.0
2026-01-24,4,16:00,up,25,39.99,26.36,32.00,34.10,39.99,39.99,506.0
2026-01-24,5,20:00,down,6,4.00,3.34,3.88,3.88,3.97,4.00,172.0
2026-01-24,5,20:00,up,14,30.81,24.00,24.58,24.99,28.38,29.61,300.0
2026-01-25,0,00:00,down,14,7.50,3.02,3.88,3.88,4.00,4.00,487.0
2026-01-25,0,00:00,up,26,40.00,17.07,17.32,17.59,29.00,29.88,769.0
2026-01-25,1,04:00,down,9,4.00,2.96,3.88,3.88,3.88,3.90,353.0
2026-01-25,1,04:00,up,14,33.00,17.32,17.33,28.00,29.88,30.11,431.0
2026-01-25,2,08:00,down,18,4.00,0.99,0.99,1.00,3.88,4.00,632.0
2026-01-25,2,08:00,up,29,39.99,18.32,19.40,31.00,33.06,35.73,634.0
2026-01-25,3,12:00,down,20,39.99,3.00,3.88,4.00,39.99,39.99,732.0
2026-01-25,3,12:00,up,17,26.80,18.19,18.32,19.13,24.84,24.99,603.0
2026-01-25,4,16:00,down,13,4.00,0.99,0.99,0.99,0.99,1.00,581.0
2026-01-25,4,16:00,up,25,39.99,26.36,32.00,34.10,39.99,39.99,506.0
2026-01-25,5,20:00,down,6,4.00,3.34,3.88,3.88,3.97,4.00,172.0
2026-01-25,5,20:00,up,14,30.81,24.00,24.58,24.99,28.38,29.61,300.0
2026-01-26,0,00:00,down,16,7.50,3.04,3.88,3.88,4.00,4.00,564.0
2026-01-26,0,00:00,up,22,40.00,17.32,17.32,18.62,29.00,29.88,769.0
2026-01-26,1,04:00,down,9,4.00,2.96,3.88,3.88,3.88,3.90,350.0
2026-01-26,1,04:00,up,12,33.00,17.32,17.34,28.00,29.88,30.18,415.0
2026-01-26,2,08:00,down,19,4.00,0.99,0.99,1.00,3.43,3.90,783.0
2026-01-26,2,08:00,up,27,39.99,18.32,22.70,32.00,34.58,39.99,698.0
2026-01-26,3,12:00,down,21,39.99,3.00,3.88,4.00,39.99,39.99,728.0
2026-01-26,3,12:00,up,14,26.80,18.10,18.32,18.32,24.74,24.99,588.0
2026-01-26,4,16:00,down,14,4.00,0.99,0.99,0.99,1.00,3.10,601.0
2026-01-26,4,16:00,up,21,39.99,26.00,32.00,35.10,39.99,39.99,466.0
2026-01-26,5,20:00,down,6,4.00,3.34,3.88,3.88,3.97,4.00,172.0
2026-01-26,5,20:00,up,11,30.81,24.00,24.49,24.99,27.77,29.00,270.0
